Datos Medidos,Datos Predichos
39.00000000000001,38.756985
36.99999999999999,39.258614
36.99999999999999,38.350918
39.00000000000001,38.122383
36.99999999999999,39.044735
38.0,38.24349
39.00000000000001,38.588837
39.00000000000001,39.1643
39.00000000000001,39.346596
39.00000000000001,39.43975
40.0,39.48409
40.0,40.025696
42.0,40.186974
39.00000000000001,41.47936
36.99999999999999,39.957664
36.0,38.612343
35.00000000000001,37.672264
38.0,36.81337
35.00000000000001,38.04925
36.99999999999999,36.811836
36.99999999999999,37.555206
36.0,37.706966
35.00000000000001,37.280304
36.99999999999999,36.660374
38.0,37.467304
36.0,38.169914
36.99999999999999,37.40655
36.99999999999999,37.741848
36.0,37.796246
36.0,37.31835
36.0,37.180264
36.99999999999999,37.10582
39.00000000000001,37.57421
38.0,38.72232
38.0,38.59077
39.00000000000001,38.634457
38.0,39.159374
39.00000000000001,38.810192
36.99999999999999,39.25061
39.00000000000001,38.345978
36.0,39.12061
38.0,37.769062
42.0,38.4253
39.00000000000001,40.759193
40.0,39.627205
42.0,40.016098
40.0,41.275913
39.00000000000001,40.347107
40.0,39.570107
39.00000000000001,39.934765
40.0,39.554142
38.0,40.02373
36.99999999999999,39.135372
39.00000000000001,38.400616
42.0,39.16588
39.00000000000001,41.02353
39.00000000000001,39.78532
40.0,39.59892
36.0,40.045033
38.0,38.112885
60.99999999999999,38.617252
36.99999999999999,53.28461
36.99999999999999,40.774773
36.99999999999999,38.058178
35.00000000000001,37.344734
38.0,36.279137
39.00000000000001,37.700554
36.99999999999999,38.686913
36.99999999999999,38.08161
36.99999999999999,38.015137
38.0,37.97732
38.0,38.475674
39.00000000000001,38.61355
36.99999999999999,39.200096
36.0,38.34417
36.99999999999999,37.612843
36.0,37.85604
38.0,37.35054
36.99999999999999,38.233475
39.00000000000001,37.945
38.0,38.940445
38.0,38.707775
38.0,38.70234
36.99999999999999,38.69313
39.00000000000001,38.173786
40.99999999999999,39.044083
81.99999999999999,40.364006
40.99999999999999,68.1345
40.99999999999999,46.10638
39.00000000000001,39.80008
39.00000000000001,37.54744
39.00000000000001,37.707367
40.0,38.28614
38.0,39.360786
40.0,38.827766
40.0,39.914665
39.00000000000001,40.236187
39.00000000000001,39.867893
36.99999999999999,39.789284
36.99999999999999,38.672325
38.0,38.333183
36.99999999999999,38.676533
38.0,38.20144
38.0,38.599155
36.99999999999999,38.67596
36.0,38.188198
38.0,37.527588
40.0,38.340878
36.99999999999999,39.56709
36.0,38.403263
36.0,37.63308
38.0,37.341084
