Datos Medidos,Datos Predichos
38.0,38.666666666666664
38.0,38.266666666666666
37.0,38.53333333333333
39.0,37.93333333333333
41.0,38.6
82.0,38.53333333333333
41.0,60.866666666666674
41.0,42.2
39.0,39.8
39.0,39.13333333333333
39.0,38.8
40.0,39.2
38.0,39.2
40.0,39.266666666666666
40.0,39.333333333333336
39.0,39.46666666666667
39.0,38.733333333333334
37.0,39.2
37.0,38.53333333333333
38.0,38.0
37.0,39.2
38.0,39.53333333333333
38.0,38.8
37.0,38.266666666666666
36.0,38.86666666666667
38.0,39.13333333333333
40.0,39.06666666666667
37.0,38.4
36.0,38.93333333333333
36.0,38.666666666666664
38.0,39.06666666666667
37.0,38.6
36.0,39.46666666666667
37.0,40.333333333333336
36.0,37.733333333333334
38.0,37.93333333333333
36.0,37.733333333333334
38.0,37.4
35.0,37.6
39.0,38.666666666666664
38.0,38.06666666666667
39.0,38.06666666666667
37.0,38.4
36.0,37.93333333333333
36.0,37.733333333333334
38.0,37.53333333333333
37.0,37.733333333333334
37.0,38.13333333333333
38.0,37.733333333333334
39.0,38.266666666666666
36.0,37.53333333333333
37.0,37.53333333333333
39.0,38.2
38.0,38.4
37.0,38.333333333333336
36.0,38.266666666666666
38.0,38.266666666666666
38.0,38.2
35.0,37.666666666666664
36.0,37.8
38.0,38.06666666666667
36.0,37.733333333333334
39.0,38.266666666666666
38.0,39.333333333333336
39.0,39.333333333333336
39.0,38.46666666666667
41.0,38.0
39.0,38.266666666666666
40.0,38.53333333333333
40.0,38.13333333333333
41.0,38.733333333333334
38.0,38.6
39.0,38.266666666666666
38.0,38.13333333333333
38.0,37.53333333333333
39.0,37.4
38.0,37.666666666666664
38.0,37.733333333333334
39.0,38.0
39.0,37.8
36.0,38.06666666666667
37.0,37.8
38.0,38.266666666666666
36.0,37.333333333333336
34.0,37.733333333333334
39.0,37.4
38.0,37.53333333333333
41.0,37.6
42.0,37.666666666666664
49.0,39.333333333333336
61.0,45.53333333333333
58.0,52.666666666666664
62.0,48.06666666666666
54.0,50.53333333333334
53.0,42.333333333333336
48.0,39.93333333333333
41.0,38.8
38.0,38.6
45.0,38.4
52.0,38.733333333333334
43.0,40.13333333333333
40.0,39.93333333333333
39.0,39.86666666666667
44.0,39.46666666666667
41.0,39.46666666666667
39.0,39.46666666666667
39.0,39.53333333333333
39.0,41.333333333333336
39.0,40.733333333333334
39.0,40.2
40.0,40.2
39.0,39.93333333333333
39.0,39.93333333333333
39.0,40.13333333333333
41.0,40.6
41.0,40.53333333333333
41.0,39.733333333333334
39.0,39.666666666666664
42.0,39.46666666666667
39.0,39.6
40.0,39.6
39.0,39.93333333333333
39.0,39.666666666666664
41.0,39.0
39.0,38.8
39.0,38.46666666666667
41.0,39.13333333333333
41.0,38.86666666666667
39.0,38.8
39.0,39.2
39.0,40.13333333333333
40.0,40.6
40.0,40.333333333333336
40.0,39.2
39.0,39.13333333333333
39.0,38.86666666666667
40.0,39.13333333333333
42.0,38.93333333333334
40.0,38.733333333333334
40.0,38.93333333333334
40.0,39.46666666666667
41.0,40.0
40.0,41.53333333333333
45.0,41.2
38.0,41.666666666666664
37.0,39.4
37.0,38.666666666666664
72.0,38.666666666666664
37.0,43.53333333333333
37.0,39.46666666666667
39.0,39.2
39.0,41.8
38.0,41.86666666666667
38.0,39.2
39.0,38.93333333333333
37.0,39.2
39.0,39.666666666666664
37.0,39.53333333333333
41.0,39.53333333333333
40.0,39.2
39.0,39.4
39.0,38.93333333333333
40.0,38.93333333333333
41.0,39.13333333333333
39.0,39.733333333333334
39.0,39.53333333333333
41.0,39.666666666666664
67.0,39.46666666666667
39.0,53.4
39.0,41.0
37.0,40.13333333333333
71.0,40.13333333333333
37.0,54.4
38.0,42.53333333333333
37.0,40.6
40.0,40.06666666666667
41.0,39.93333333333333
39.0,40.266666666666666
38.0,40.2
39.0,40.0
