37,38.431
36,37.844
37,37.355
36,37.971
37,37.355
37,37.971
37,37.908
39,37.908
62,39.128
56,61.127
61,52.038
81,58.182
67,72.23
47,61.447
42,42.594
42,40.426
40,40.836
41,39.421
40,40.266
41,39.495
43,40.266
40,41.692
43,39.347
41,41.78
40,40.03
40,39.495
41,39.57
41,40.266
39,40.187
38,38.843
39,38.364
37,39.056
40,37.781
39,39.798
40,38.914
39,39.646
41,38.914
39,40.346
39,38.843
41,38.985
39,40.346
40,38.843
39,39.646
39,38.914
39,38.985
40,38.985
41,39.646
41,40.266
40,40.187
39,39.495
40,38.914
37,39.646
38,37.719
38,38.499
39,38.431
37,39.056
37,37.781
39,37.908
37,39.128
38,37.781
39,38.499
39,39.056
39,38.985
39,38.985
40,38.985
40,39.646
42,39.57
39,41.003
37,38.773
36,37.781
35,37.355
38,36.894
35,38.635
37,36.783
37,38.036
36,37.908
35,37.355
37,36.894
38,38.036
36,38.499
37,37.295
37,37.971
36,37.908
36,37.355
36,37.414
37,37.414
39,37.971
38,39.128
38,38.364
39,38.431
38,39.056
39,38.364
37,39.056
39,37.781
36,39.128
38,37.237
42,38.567
39,41.173
40,38.773
42,39.646
40,41.003
39,39.421
40,38.914
39,39.646
40,38.914
38,39.646
37,38.297
39,37.844
42,39.128
39,41.088
39,38.773
40,38.985
36,39.646
38,37.178
61,38.567
37,60.245
37,36.512
37,37.908
35,37.908
38,36.838
39,38.635
37,39.056
37,37.781
37,37.908
38,37.908
38,38.499
39,38.431
37,39.056
36,37.781
37,37.355
36,37.971
38,37.355
37,38.567
39,37.844
38,39.128
38,38.364
38,38.431
37,38.431
39,37.844
41,39.128
82,40.346
41,73.294
41,37.352
39,40.187
39,38.843
39,38.985
40,38.985
38,39.646
40,38.297
40,39.722
39,39.57
39,38.914
37,38.985
37,37.781
38,37.908
37,38.499
38,37.844
38,38.499
37,38.431
36,37.844
38,37.355
40,38.567
37,39.722
36,37.719
36,37.355
38,37.414
37,38.567
36,37.844
37,37.355
36,37.971
38,37.355
36,38.567
38,37.295
35,38.567
39,36.783
38,39.274
39,38.364
37,39.056
36,37.781
36,37.355
38,37.414
37,38.567
37,37.844
38,37.908
39,38.499
36,39.056
37,37.237
39,37.971
38,39.128
37,38.364
36,37.844
38,37.355
38,38.567
35,38.431
36,36.783
38,37.474
36,38.567
39,37.295
38,39.201
39,38.364
39,39.056
41,38.985
39,40.346
40,38.843
40,39.646
41,39.57
38,40.266
39,38.231
38,39.056
38,38.364
39,38.431
38,39.056
38,38.364
39,38.431
39,39.056
36,38.985
37,37.237
38,37.971
36,38.499
34,37.295
39,36.409
38,39.347
41,38.364
42,40.427
49,40.919
61,47.007
58,58.996
62,54.347
54,58.995
53,49.881
48,49.764
41,44.857
38,39.645
45,38.231
52,43.648
43,49.765
40,40.752
39,39.347
44,38.914
41,42.69
39,39.952
39,38.843
39,38.985
39,38.985
39,38.985
40,38.985
39,39.646
39,38.914
39,38.985
41,38.985
41,40.346
41,40.187
39,40.187
42,38.843
39,41.088
40,38.773
39,39.646
39,38.914
41,38.985
39,40.346
39,38.843
41,38.985
41,40.346
39,40.187
39,38.843
39,38.985
40,38.985
40,39.646
40,39.57
39,39.57
39,38.914
40,38.985
42,39.646
40,41.003
40,39.421
40,39.57
41,39.57
40,40.266
45,39.495
38,43.453
37,37.971
37,37.844
72,37.908
37,69.211
37,35.956
39,37.908
39,39.128
38,38.985
38,38.364
39,38.431
37,39.056
39,37.781
37,39.128
41,37.781
40,40.508
39,39.495
39,38.914
40,38.985
41,39.646
39,40.266
39,38.843
41,38.985
67,40.346
39,65.411
39,37.177
37,38.985
71,37.781
37,68.601
38,36.004
37,38.499
40,37.844
41,39.798
39,40.266
38,38.843
39,38.364
40,39.056
38,39.646
40,38.297
38,39.722
38,38.297
39,38.431
41,39.056
39,40.346
39,38.843
39,38.985
40,38.985
37,39.646
43,37.719
37,42.048
35,37.534
36,36.838
40,37.474
40,39.875
39,39.57
42,38.914
40,41.088
42,39.421
39,41.003
40,38.773
39,39.646
39,38.914
41,38.985
40,40.346
42,39.495
41,41.003
40,40.108
42,39.495
41,41.003
41,40.108
40,40.187
41,39.495
39,40.266
38,38.843
38,38.364
40,38.431
39,39.722
39,38.914
38,38.985
38,38.364
39,38.431
38,39.056
40,38.364
39,39.722
42,38.914
60,41.088
62,58.766
44,58.764
40,40.669
40,39.273
39,39.57
38,38.914
38,38.364
37,38.431
40,37.844
42,39.798
41,41.003
43,40.108
40,41.692
39,39.347
40,38.914
51,39.646
39,49.295
41,38.165
40,40.346
40,39.495
37,39.57
40,37.719
40,39.798
39,39.57
39,38.914
40,38.985
40,39.646
41,39.57
40,40.266
38,39.495
39,38.297
39,39.056
38,38.985
40,38.364
41,39.722
39,40.266
39,38.843
40,38.985
40,39.646
40,39.57
41,39.57
40,40.266
37,39.495
40,37.719
38,39.798
39,38.297
37,39.056
37,37.781
36,37.908
38,37.355
38,38.567
40,38.431
38,39.722
39,38.297
38,39.056
39,38.364
38,39.056
38,38.364
38,38.431
38,38.431
39,38.431
41,39.056
39,40.346
40,38.843
39,39.646
38,38.914
37,38.364
38,37.844
39,38.499
39,39.056
39,38.985
41,38.985
40,40.346
38,39.495
39,38.297
39,39.056
39,38.985
39,38.985
38,38.985
38,38.364
40,38.431
40,39.722
40,39.57
40,39.57
39,39.57
39,38.914
39,38.985
40,38.985
39,39.646
39,38.914
41,38.985
40,40.346
39,39.495
39,38.914
40,38.985
40,39.646
41,39.57
42,40.266
41,40.919
40,40.108
40,39.495
38,39.57
38,38.297
38,38.431
38,38.431
35,38.431
38,36.783
38,38.635
40,38.431
38,39.722
39,38.297
41,39.056
41,40.346
40,40.187
41,39.495
40,40.266
39,39.495
42,38.914
42,41.088
43,40.836
44,41.604
45,42.32
42,43.067
43,40.588
41,41.604
39,40.03
40,38.843
41,39.646
39,40.266
38,38.843
40,38.364
39,39.722
37,38.914
40,37.781
39,39.798
40,38.914
40,39.646
40,39.57
39,39.57
42,38.914
39,41.088
42,38.773
42,41.088
42,40.836
41,40.836
42,40.108
41,40.919
41,40.108
40,40.187
56,39.495
43,54.714
51,40.425
39,48.945
42,38.165
40,41.088
41,39.421
41,40.266
40,40.187
65,39.495
40,63.817
40,37.842
41,39.57
40,40.266
41,39.495
39,40.266
38,38.843
40,38.364
40,39.722
39,39.57
39,38.914
40,38.985
41,39.646
39,40.266
63,38.843
40,62.09
39,37.97
38,38.914
39,38.364
39,39.056
41,38.985
40,40.346
42,39.495
39,41.003
40,38.773
39,39.646
43,38.914
45,41.869
43,43.163
42,41.343
41,40.753
49,40.108
43,47.119
38,41.002
40,38.1
40,39.722
41,39.57
41,40.266
40,40.187
42,39.495
40,41.003
41,39.421
41,40.266
42,40.187
40,40.919
40,39.421
42,39.57
44,41.003
41,42.412
43,39.952
44,41.692
44,42.32
43,42.229
43,41.43
44,41.516
45,42.32
45,43.067
80,42.972
42,72.513
44,38.033
41,42.412
44,39.952
56,42.504
43,54.228
39,40.425
41,38.704
40,40.346
41,39.495
37,40.266
60,37.657
39,59.341
41,37.594
43,40.346
39,41.692
41,38.704
40,40.346
41,39.495
42,40.266
42,40.919
41,40.836
41,40.108
41,40.187
40,40.187
44,39.495
42,42.597
40,40.67
39,39.421
37,38.914
40,37.781
41,39.798
38,40.266
38,38.231
38,38.431
37,38.431
35,37.844
37,36.838
38,38.036
37,38.499
39,37.844
38,39.128
38,38.364
39,38.431
39,39.056
37,38.985
38,37.781
38,38.499
37,38.431
36,37.844
48,37.355
39,46.676
39,38.363
37,38.985
38,37.781
37,38.499
37,37.844
37,37.908
41,37.908
41,40.508
37,40.187
36,37.657
37,37.355
38,37.971
40,38.499
40,39.722
41,39.57
39,40.266
39,38.843
39,38.985
38,38.985
38,38.364
43,38.431
46,41.958
41,44.044
39,39.797
37,38.843
39,37.781
59,39.128
39,58.067
39,37.656
41,38.985
41,40.346
39,40.187
37,38.843
40,37.781
39,39.798
40,38.914
41,39.646
40,40.266
40,39.495
41,39.57
36,40.266
39,37.12
39,39.201
41,38.985
45,40.346
43,43.356
44,41.343
47,42.32
46,44.858
45,43.647
42,42.877
39,40.588
42,38.773
42,41.088
48,40.836
44,46.021
45,41.868
46,43.067
58,43.845
72,56.165
53,67.726
66,47.677
86,63.421
75,73.629
49,67.648
43,43.547
40,41.002
39,39.347
39,38.914
40,38.985
40,39.646
40,39.57
38,39.57
39,38.297
68,39.056
39,66.368
39,37.119
38,38.985
38,38.364
38,38.431
40,38.431
40,39.722
38,39.57
41,38.297
41,40.427
40,40.187
41,39.495
39,40.266
39,38.843
40,38.985
40,39.646
40,39.57
40,39.57
40,39.57
39,39.57
38,38.914
37,38.364
39,37.844
39,39.128
38,38.985
38,38.364
37,38.431
37,37.844
39,37.908
38,39.128
38,38.364
37,38.431
38,37.844
38,38.499
38,38.431
38,38.431
37,38.431
39,37.844
40,39.128
35,39.646
36,36.674
36,37.474
38,37.414
36,38.567
37,37.295
37,37.971
36,37.908
37,37.355
38,37.971
38,38.499
38,38.431
37,38.431
37,37.844
36,37.908
38,37.355
37,38.567
37,37.844
37,37.908
39,37.908
36,39.128
38,37.237
38,38.567
38,38.431
38,38.431
39,38.431
38,39.056
38,38.364
40,38.431
61,39.722
37,60.021
37,36.512
39,37.908
39,39.128
39,38.985
38,38.985
41,38.364
39,40.427
39,38.843
40,38.985
41,39.646
39,40.266
39,38.843
41,38.985
41,40.346
40,40.187
39,39.495
39,38.914
40,38.985
40,39.646
37,39.57
40,37.719
39,39.798
39,38.914
42,38.985
39,41.088
41,38.773
41,40.346
43,40.187
45,41.692
40,43.163
41,39.2
39,40.266
42,38.843
41,41.088
40,40.108
39,39.495
40,38.914
42,39.646
40,41.003
39,39.421
38,38.914
39,38.364
39,39.056
39,38.985
40,38.985
40,39.646
39,39.57
39,38.914
38,38.985
37,38.364
37,37.844
37,37.908
38,37.908
38,38.499
36,38.431
37,37.295
39,37.971
39,39.128
39,38.985
41,38.985
39,40.346
37,38.843
39,37.781
39,39.128
38,38.985
36,38.364
39,37.295
37,39.201
36,37.781
36,37.355
35,37.414
39,36.894
38,39.274
37,38.364
40,37.844
42,39.798
40,41.003
40,39.421
39,39.57
40,38.914
38,39.646
40,38.297
37,39.722
39,37.719
42,39.128
39,41.088
36,38.773
38,37.237
38,38.567
40,38.431
46,39.722
45,44.346
40,42.877
39,39.2
38,38.914
39,38.364
39,39.056
39,38.985
39,38.985
39,38.985
40,38.985
42,39.646
47,41.003
50,45.066
46,47.455
47,43.355
42,44.651
39,40.426
37,38.773
39,37.781
39,39.128
37,38.985
37,37.781
47,37.908
50,45.593
45,47.455
49,42.503
62,46.675
52,60.02
41,47.792
38,39.346
36,38.231
36,37.295
35,37.414
35,36.894
38,36.95
39,38.635
36,39.056
36,37.237
37,37.414
35,37.971
37,36.838
37,38.036
36,37.908
37,37.355
40,37.971
47,39.798
47,45.275
47,44.549
44,44.549
61,41.958
44,59.568
66,40.751
40,64.3
40,37.78
40,39.57
38,39.57
39,38.297
38,39.056
40,38.364
40,39.722
39,39.57
40,38.914
38,39.646
38,38.297
37,38.431
36,37.844
37,37.355
38,37.971
37,38.499
37,37.844
38,37.908
38,38.499
40,38.431
40,39.722
38,39.57
40,38.297
38,39.722
38,38.297
36,38.431
37,37.295
38,37.971
38,38.499
39,38.431
42,39.056
38,41.088
43,38.165
41,41.958
41,40.03
45,40.187
38,43.356
39,37.971
45,39.056
41,43.55
42,39.874
46,40.919
51,44.144
48,48.596
46,45.065
40,43.549
41,39.128
42,40.266
38,40.919
38,38.165
42,38.431
41,41.173
39,40.108
40,38.843
40,39.646
40,39.57
42,39.57
43,41.003
46,41.604
48,44.044
50,45.592
52,47.342
53,49.177
53,50.001
43,49.882
36,40.67
39,37.006
39,39.201
39,38.985
46,38.985
45,44.448
40,42.877
38,39.2
39,38.297
40,39.056
38,39.646
41,38.297
39,40.427
38,38.843
40,38.364
38,39.722
38,38.297
39,38.431
41,39.056
40,40.346
49,39.495
49,47.231
49,46.237
41,46.237
43,39.569
44,41.692
43,42.32
46,41.43
47,44.044
46,44.651
42,43.647
37,40.507
46,37.595
44,44.652
40,42.048
39,39.273
46,38.914
41,44.448
42,39.797
39,40.919
39,38.773
39,38.985
42,38.985
51,41.088
47,49.061
39,44.143
44,38.43
42,42.69
51,40.67
47,49.061
45,44.143
47,42.783
45,44.754
39,42.783
38,38.566
39,38.364
40,39.056
40,39.646
39,39.57
39,38.914
40,38.985
39,39.646
43,38.914
43,41.869
46,41.516
64,44.044
42,62.299
50,39.126
47,48.022
50,44.244
46,47.455
52,43.355
51,49.647
51,47.907
49,48.021
42,46.02
47,40.266
48,45.066
44,45.486
45,41.868
45,43.067
43,42.972
50,41.343
47,47.908
50,44.244
52,47.455
51,49.177
42,47.907
56,40.107
50,54.471
53,46.454
54,50.238
47,50.955
44,43.844
45,41.958
37,43.067
42,37.414
49,41.258
46,47.007
51,43.452
49,48.596
48,46.02
45,45.274
42,42.689
48,40.588
47,46.021
51,44.447
49,48.481
48,46.02
64,45.274
55,62.089
42,50.714
66,39.797
65,64.49
63,61.124
58,59.223
52,54.104
45,48.249
42,42.319
47,40.588
52,45.066
57,49.529
52,54.348
49,48.364
49,45.912
44,46.237
40,41.779
46,39.273
45,44.346
47,42.877
46,44.754
45,43.647
41,42.877
40,39.874
43,39.495
59,41.78
59,57.596
47,55.681
47,43.354
44,44.549
36,41.958
35,36.949
37,36.894
36,38.036
40,37.355
42,39.875
35,41.003
36,36.566
56,37.474
73,55.2
71,68.53
76,65.763
71,69.338
78,65.497
77,70.426
76,69.466
76,68.942
70,69.009
74,64.675
36,68.171
36,35.448
37,37.414
38,37.971
36,38.499
35,37.295
36,36.894
36,37.474
35,37.414
36,36.894
36,37.474
37,37.414
37,37.971
37,37.908
38,37.908
38,38.499
39,38.431
38,39.056
38,38.364
39,38.431
36,39.056
38,37.237
38,38.567
38,38.431
39,38.431
39,39.056
40,38.985
38,39.646
37,38.297
40,37.844
37,39.798
38,37.719
39,38.499
38,39.056
37,38.364
38,37.844
36,38.499
37,37.295
37,37.971
37,37.908
39,37.908
37,39.128
39,37.781
37,39.128
39,37.781
37,39.128
40,37.781
39,39.798
37,38.914
38,37.781
38,38.499
40,38.431
46,39.722
42,44.346
44,40.507
40,42.412
37,39.273
34,37.719
38,36.357
39,38.704
40,39.056
36,39.646
36,37.178
39,37.414
37,39.201
37,37.781
38,37.908
38,38.499
36,38.431
41,37.295
41,40.589
43,40.187
37,41.692
45,37.534
50,43.747
37,47.681
40,37.12
37,39.798
38,37.719
38,38.499
36,38.431
39,37.295
40,39.201
40,39.646
39,39.57
37,38.914
39,37.781
37,39.128
39,37.781
37,39.128
38,37.781
39,38.499
37,39.056
39,37.781
39,39.128
39,38.985
40,38.985
38,39.646
38,38.297
39,38.431
34,39.056
36,36.255
35,37.535
33,36.894
36,36.006
37,37.596
36,37.971
38,37.355
42,38.567
38,41.173
36,38.165
37,37.295
37,37.971
38,37.908
38,38.499
38,38.431
37,38.431
37,37.844
38,37.908
39,38.499
40,39.056
39,39.646
35,38.914
37,36.728
37,38.036
38,37.908
38,38.499
39,38.431
38,39.056
38,38.364
38,38.431
38,38.431
40,38.431
38,39.722
37,38.297
39,37.844
37,39.128
39,37.781
37,39.128
37,37.781
39,37.908
37,39.128
38,37.781
40,38.499
37,39.722
38,37.719
38,38.499
38,38.431
40,38.431
40,39.722
38,39.57
39,38.297
38,39.056
37,38.364
40,37.844
37,39.798
37,37.719
40,37.908
38,39.798
40,38.297
39,39.722
39,38.914
36,38.985
38,37.237
36,38.567
38,37.295
37,38.567
38,37.844
38,38.499
36,38.431
39,37.295
38,39.201
37,38.364
37,37.844
38,37.908
36,38.499
39,37.295
38,39.201
37,38.364
37,37.844
38,37.908
37,38.499
37,37.844
37,37.908
38,37.908
38,38.499
39,38.431
37,39.056
37,37.781
37,37.908
37,37.908
37,37.908
36,37.908
38,37.355
36,38.567
37,37.295
37,37.971
38,37.908
39,38.499
38,39.056
38,38.364
40,38.431
37,39.722
36,37.719
37,37.355
40,37.971
38,39.798
38,38.297
35,38.431
38,36.783
37,38.635
38,37.844
36,38.499
38,37.295
39,38.567
40,39.056
41,39.646
41,40.266
43,40.187
40,41.692
40,39.347
40,39.57
38,39.57
37,38.297
38,37.844
37,38.499
37,37.844
38,37.908
38,38.499
38,38.431
38,38.431
38,38.431
40,38.431
38,39.722
37,38.297
40,37.844
42,39.798
37,41.003
39,37.595
41,39.128
39,40.346
40,38.843
40,39.646
