Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
01/03/2019 05:36,01/03/2019 06:36,73
01/03/2019 06:36,01/03/2019 07:36,75
01/03/2019 07:37,01/03/2019 08:37,75
01/03/2019 08:37,01/03/2019 09:37,75
01/03/2019 09:37,01/03/2019 10:37,73
01/03/2019 10:37,01/03/2019 11:37,75
01/03/2019 11:37,01/03/2019 12:38,74
01/03/2019 12:38,01/03/2019 13:38,76
01/03/2019 13:38,01/03/2019 14:38,75
01/03/2019 14:38,01/03/2019 15:38,76
01/03/2019 15:38,01/03/2019 16:38,76
01/03/2019 16:38,01/03/2019 17:39,76
01/03/2019 17:39,01/03/2019 18:39,75
01/03/2019 18:39,01/03/2019 19:39,76
01/03/2019 19:39,01/03/2019 20:39,76
01/03/2019 20:39,01/03/2019 21:39,76
01/03/2019 21:40,01/03/2019 22:40,76
01/03/2019 22:40,01/03/2019 23:40,76
01/03/2019 23:40,02/03/2019 00:40,75
02/03/2019 00:40,02/03/2019 01:40,77
02/03/2019 01:40,02/03/2019 02:41,76
02/03/2019 02:41,02/03/2019 03:41,75
02/03/2019 03:41,02/03/2019 04:41,73
02/03/2019 04:41,02/03/2019 05:41,78
02/03/2019 05:41,02/03/2019 06:41,72
02/03/2019 06:42,02/03/2019 07:42,76
02/03/2019 07:42,02/03/2019 08:42,76
02/03/2019 08:42,02/03/2019 09:42,78
02/03/2019 09:42,02/03/2019 10:42,80
02/03/2019 10:42,02/03/2019 11:43,79
02/03/2019 11:43,02/03/2019 12:43,79
02/03/2019 12:43,02/03/2019 13:43,75
02/03/2019 13:43,02/03/2019 14:43,75
02/03/2019 14:43,02/03/2019 15:43,74
02/03/2019 15:43,02/03/2019 16:44,76
02/03/2019 16:44,02/03/2019 17:44,76
02/03/2019 17:44,02/03/2019 18:44,77
02/03/2019 18:44,02/03/2019 19:44,77
02/03/2019 19:44,02/03/2019 20:44,76
02/03/2019 20:45,02/03/2019 21:45,77
02/03/2019 21:45,02/03/2019 22:45,76
02/03/2019 22:45,02/03/2019 23:45,77
02/03/2019 23:45,03/03/2019 00:45,76
03/03/2019 00:45,03/03/2019 01:46,74
03/03/2019 01:46,03/03/2019 02:46,73
03/03/2019 02:46,03/03/2019 03:46,75
03/03/2019 03:46,03/03/2019 04:46,72
03/03/2019 04:46,03/03/2019 05:46,76
03/03/2019 05:47,03/03/2019 06:47,76
03/03/2019 06:47,03/03/2019 07:47,72
03/03/2019 07:47,03/03/2019 08:47,73
03/03/2019 08:47,03/03/2019 09:47,75
03/03/2019 09:47,03/03/2019 10:48,74
03/03/2019 10:48,03/03/2019 11:48,73
03/03/2019 11:48,03/03/2019 12:48,74
03/03/2019 12:48,03/03/2019 13:48,74
03/03/2019 13:48,03/03/2019 14:48,73
03/03/2019 14:49,03/03/2019 15:49,75
03/03/2019 15:49,03/03/2019 16:49,73
03/03/2019 16:49,03/03/2019 17:49,77
03/03/2019 17:49,03/03/2019 18:49,72
03/03/2019 18:49,03/03/2019 19:50,72
03/03/2019 19:50,03/03/2019 20:50,73
03/03/2019 20:50,03/03/2019 21:50,74
03/03/2019 21:50,03/03/2019 22:50,75
03/03/2019 22:50,03/03/2019 23:50,76
03/03/2019 23:50,04/03/2019 00:51,73
04/03/2019 00:51,04/03/2019 01:51,75
04/03/2019 01:51,04/03/2019 02:51,75
04/03/2019 02:51,04/03/2019 03:51,73
04/03/2019 03:51,04/03/2019 04:51,76
04/03/2019 04:52,04/03/2019 05:52,72
04/03/2019 05:52,04/03/2019 06:52,74
04/03/2019 06:52,04/03/2019 07:52,75
04/03/2019 07:52,04/03/2019 08:52,74
04/03/2019 08:52,04/03/2019 09:53,77
04/03/2019 09:53,04/03/2019 10:53,75
04/03/2019 10:53,04/03/2019 11:53,74
04/03/2019 11:53,04/03/2019 12:53,77
04/03/2019 12:53,04/03/2019 13:53,74
04/03/2019 13:54,04/03/2019 14:54,77
04/03/2019 14:54,04/03/2019 15:54,76
04/03/2019 15:54,04/03/2019 16:54,75
04/03/2019 16:54,04/03/2019 17:54,74
04/03/2019 17:54,04/03/2019 18:55,76
04/03/2019 18:55,04/03/2019 19:55,74
04/03/2019 19:55,04/03/2019 20:55,75
04/03/2019 20:55,04/03/2019 21:55,75
04/03/2019 21:55,04/03/2019 22:55,73
04/03/2019 22:55,04/03/2019 23:56,75
04/03/2019 23:56,05/03/2019 00:56,74
05/03/2019 00:56,05/03/2019 01:56,74
05/03/2019 01:56,05/03/2019 02:56,76
05/03/2019 02:56,05/03/2019 03:56,75
05/03/2019 03:57,05/03/2019 04:57,75
05/03/2019 04:57,05/03/2019 05:57,76
05/03/2019 05:57,05/03/2019 06:57,75
05/03/2019 06:57,05/03/2019 07:57,76
05/03/2019 07:57,05/03/2019 08:58,78
05/03/2019 08:58,05/03/2019 09:58,77
05/03/2019 09:58,05/03/2019 10:58,79
05/03/2019 10:58,05/03/2019 11:58,77
05/03/2019 11:58,05/03/2019 12:58,77
05/03/2019 12:59,05/03/2019 13:59,76
05/03/2019 13:59,05/03/2019 14:59,75
05/03/2019 14:59,05/03/2019 15:59,78
05/03/2019 15:59,05/03/2019 16:59,78
05/03/2019 16:59,05/03/2019 18:00,78
05/03/2019 18:00,05/03/2019 19:00,74
05/03/2019 19:00,05/03/2019 20:00,76
05/03/2019 20:00,05/03/2019 20:50,75
05/03/2019 21:02,05/03/2019 22:02,74
05/03/2019 22:02,05/03/2019 23:02,76
05/03/2019 23:02,06/03/2019 00:02,76
06/03/2019 00:02,06/03/2019 01:03,73
06/03/2019 01:03,06/03/2019 02:03,76
06/03/2019 02:03,06/03/2019 03:03,76
06/03/2019 03:03,06/03/2019 04:03,78
06/03/2019 04:03,06/03/2019 05:03,73
06/03/2019 05:04,06/03/2019 06:04,79
06/03/2019 06:04,06/03/2019 07:04,77
06/03/2019 07:04,06/03/2019 08:04,79
06/03/2019 08:04,06/03/2019 09:04,79
06/03/2019 09:04,06/03/2019 10:04,76
06/03/2019 10:05,06/03/2019 11:05,76
06/03/2019 11:05,06/03/2019 12:05,76
06/03/2019 12:05,06/03/2019 13:05,75
06/03/2019 13:05,06/03/2019 14:05,75
06/03/2019 14:05,06/03/2019 15:06,77
06/03/2019 15:06,06/03/2019 16:06,78
06/03/2019 16:06,06/03/2019 17:06,80
06/03/2019 17:06,06/03/2019 18:06,79
06/03/2019 18:06,06/03/2019 19:06,76
06/03/2019 19:07,06/03/2019 20:07,76
06/03/2019 20:07,06/03/2019 21:07,76
06/03/2019 21:07,06/03/2019 22:07,75
06/03/2019 22:07,06/03/2019 23:07,78
06/03/2019 23:07,07/03/2019 00:08,74
07/03/2019 00:08,07/03/2019 01:08,74
07/03/2019 01:08,07/03/2019 02:08,77
07/03/2019 02:08,07/03/2019 03:08,74
07/03/2019 03:08,07/03/2019 04:08,74
07/03/2019 04:08,07/03/2019 05:09,74
07/03/2019 05:09,07/03/2019 06:09,77
07/03/2019 06:09,07/03/2019 07:09,73
07/03/2019 07:09,07/03/2019 08:09,71
07/03/2019 08:09,07/03/2019 09:09,74
07/03/2019 09:10,07/03/2019 10:10,76
07/03/2019 10:10,07/03/2019 11:10,72
07/03/2019 11:10,07/03/2019 12:10,75
07/03/2019 12:10,07/03/2019 13:10,74
07/03/2019 13:10,07/03/2019 14:11,79
07/03/2019 14:11,07/03/2019 15:11,75
07/03/2019 15:11,07/03/2019 16:11,75
07/03/2019 16:11,07/03/2019 17:11,74
07/03/2019 17:11,07/03/2019 18:11,75
07/03/2019 18:12,07/03/2019 19:12,74
07/03/2019 19:12,07/03/2019 20:12,72
07/03/2019 20:12,07/03/2019 21:12,75
07/03/2019 21:12,07/03/2019 22:12,75
07/03/2019 22:12,07/03/2019 23:13,74
07/03/2019 23:13,08/03/2019 00:13,74
08/03/2019 00:13,08/03/2019 01:13,77
08/03/2019 01:13,08/03/2019 02:13,71
08/03/2019 02:13,08/03/2019 03:13,74
08/03/2019 03:13,08/03/2019 04:14,75
08/03/2019 04:14,08/03/2019 05:14,73
08/03/2019 05:14,08/03/2019 06:14,76
08/03/2019 06:14,08/03/2019 07:14,74
08/03/2019 07:14,08/03/2019 08:14,75
08/03/2019 08:15,08/03/2019 09:15,76
08/03/2019 09:15,08/03/2019 10:15,77
08/03/2019 10:15,08/03/2019 11:15,76
08/03/2019 11:15,08/03/2019 12:15,77
08/03/2019 12:15,08/03/2019 13:16,74
08/03/2019 13:16,08/03/2019 14:16,75
08/03/2019 14:16,08/03/2019 15:16,76
08/03/2019 15:16,08/03/2019 16:16,76
08/03/2019 16:16,08/03/2019 17:16,75
08/03/2019 17:17,08/03/2019 18:17,76
08/03/2019 18:17,08/03/2019 19:17,76
08/03/2019 19:17,08/03/2019 20:17,75
08/03/2019 20:17,08/03/2019 21:17,76
08/03/2019 21:17,08/03/2019 22:18,77
08/03/2019 22:18,08/03/2019 23:18,76
08/03/2019 23:18,09/03/2019 00:18,76
09/03/2019 00:18,09/03/2019 01:18,74
09/03/2019 01:18,09/03/2019 02:18,76
09/03/2019 02:18,09/03/2019 03:19,72
09/03/2019 03:19,09/03/2019 04:19,74
09/03/2019 04:19,09/03/2019 05:19,74
09/03/2019 05:19,09/03/2019 06:19,75
09/03/2019 06:19,09/03/2019 07:19,76
09/03/2019 07:20,09/03/2019 08:20,78
09/03/2019 08:20,09/03/2019 09:20,78
09/03/2019 09:20,09/03/2019 10:20,76
09/03/2019 10:20,09/03/2019 11:20,75
09/03/2019 11:20,09/03/2019 12:21,73
09/03/2019 12:21,09/03/2019 13:21,77
09/03/2019 13:21,09/03/2019 14:21,73
09/03/2019 14:21,09/03/2019 15:21,75
09/03/2019 15:21,09/03/2019 16:21,75
09/03/2019 16:22,09/03/2019 17:22,76
09/03/2019 17:22,09/03/2019 18:22,73
09/03/2019 18:22,09/03/2019 19:22,76
09/03/2019 19:22,09/03/2019 20:22,79
09/03/2019 20:22,09/03/2019 21:23,77
09/03/2019 21:23,09/03/2019 22:23,77
09/03/2019 22:23,09/03/2019 23:23,75
09/03/2019 23:23,10/03/2019 00:23,77
10/03/2019 00:23,10/03/2019 01:23,75
10/03/2019 01:23,10/03/2019 02:24,75
10/03/2019 02:24,10/03/2019 03:24,77
10/03/2019 03:24,10/03/2019 04:24,75
10/03/2019 04:24,10/03/2019 05:24,76
10/03/2019 05:24,10/03/2019 06:24,77
10/03/2019 06:25,10/03/2019 07:25,74
10/03/2019 07:25,10/03/2019 08:25,77
10/03/2019 08:25,10/03/2019 09:25,76
10/03/2019 09:25,10/03/2019 10:25,74
10/03/2019 10:25,10/03/2019 11:26,77
10/03/2019 11:26,10/03/2019 12:26,78
10/03/2019 12:26,10/03/2019 13:26,76
10/03/2019 13:26,10/03/2019 14:26,77
10/03/2019 14:26,10/03/2019 15:26,75
10/03/2019 15:27,10/03/2019 16:27,77
10/03/2019 16:27,10/03/2019 17:27,78
10/03/2019 17:27,10/03/2019 18:27,75
10/03/2019 18:27,10/03/2019 19:27,77
10/03/2019 19:27,10/03/2019 20:28,74
10/03/2019 20:28,10/03/2019 21:28,76
10/03/2019 21:28,10/03/2019 22:28,75
10/03/2019 22:28,10/03/2019 23:28,77
10/03/2019 23:28,11/03/2019 00:28,76
11/03/2019 00:28,11/03/2019 01:29,77
11/03/2019 01:29,11/03/2019 02:29,75
11/03/2019 02:29,11/03/2019 03:29,74
11/03/2019 03:29,11/03/2019 04:29,76
11/03/2019 04:29,11/03/2019 05:29,74
11/03/2019 05:30,11/03/2019 06:30,78
11/03/2019 06:30,11/03/2019 07:30,76
11/03/2019 07:30,11/03/2019 08:30,76
11/03/2019 08:30,11/03/2019 09:30,78
11/03/2019 09:30,11/03/2019 10:31,73
11/03/2019 10:31,11/03/2019 11:31,77
11/03/2019 11:31,11/03/2019 12:31,79
11/03/2019 12:31,11/03/2019 13:31,77
11/03/2019 13:31,11/03/2019 14:31,79
11/03/2019 14:32,11/03/2019 15:32,77
11/03/2019 15:32,11/03/2019 16:32,77
11/03/2019 16:32,11/03/2019 17:32,76
11/03/2019 17:32,11/03/2019 18:32,73
11/03/2019 18:32,11/03/2019 19:33,76
11/03/2019 19:33,11/03/2019 20:33,76
11/03/2019 20:33,11/03/2019 21:33,75
11/03/2019 21:33,11/03/2019 22:33,77
11/03/2019 22:33,11/03/2019 23:33,76
11/03/2019 23:33,12/03/2019 00:34,77
12/03/2019 00:34,12/03/2019 01:34,77
12/03/2019 01:34,12/03/2019 02:34,76
12/03/2019 02:34,12/03/2019 03:34,77
12/03/2019 03:34,12/03/2019 04:35,76
12/03/2019 04:35,12/03/2019 05:35,75
12/03/2019 05:35,12/03/2019 06:35,74
12/03/2019 06:35,12/03/2019 07:35,76
12/03/2019 07:35,12/03/2019 08:35,75
12/03/2019 08:35,12/03/2019 09:36,79
12/03/2019 09:36,12/03/2019 10:36,78
12/03/2019 10:36,12/03/2019 11:36,75
12/03/2019 11:36,12/03/2019 12:36,78
12/03/2019 12:36,12/03/2019 13:36,76
12/03/2019 13:37,12/03/2019 14:37,78
12/03/2019 14:37,12/03/2019 15:37,77
12/03/2019 15:37,12/03/2019 16:37,78
12/03/2019 16:37,12/03/2019 17:37,75
12/03/2019 17:37,12/03/2019 18:11,74
12/03/2019 18:24,12/03/2019 19:24,76
12/03/2019 19:24,12/03/2019 20:25,77
12/03/2019 20:25,12/03/2019 21:25,77
12/03/2019 21:25,12/03/2019 22:25,77
12/03/2019 22:25,12/03/2019 23:25,76
12/03/2019 23:25,13/03/2019 00:25,77
13/03/2019 00:25,13/03/2019 01:26,77
13/03/2019 01:26,13/03/2019 02:26,78
13/03/2019 02:26,13/03/2019 03:26,75
13/03/2019 03:26,13/03/2019 04:26,76
13/03/2019 04:26,13/03/2019 05:26,78
13/03/2019 05:27,13/03/2019 06:27,78
13/03/2019 06:27,13/03/2019 07:27,76
13/03/2019 07:27,13/03/2019 08:27,75
13/03/2019 08:27,13/03/2019 09:27,75
13/03/2019 09:27,13/03/2019 10:28,76
13/03/2019 10:28,13/03/2019 11:28,76
13/03/2019 11:28,13/03/2019 12:28,76
13/03/2019 12:28,13/03/2019 13:28,77
13/03/2019 13:28,13/03/2019 14:28,75
13/03/2019 14:29,13/03/2019 15:29,76
13/03/2019 15:29,13/03/2019 16:29,75
13/03/2019 16:29,13/03/2019 17:29,74
13/03/2019 17:29,13/03/2019 18:29,73
13/03/2019 18:29,13/03/2019 19:30,77
13/03/2019 19:30,13/03/2019 20:30,73
13/03/2019 20:30,13/03/2019 21:30,76
13/03/2019 21:30,13/03/2019 22:30,76
13/03/2019 22:30,13/03/2019 23:30,78
13/03/2019 23:30,14/03/2019 00:31,75
14/03/2019 00:31,14/03/2019 01:31,77
14/03/2019 01:31,14/03/2019 02:31,76
14/03/2019 02:31,14/03/2019 03:31,75
14/03/2019 03:31,14/03/2019 04:31,75
14/03/2019 04:32,14/03/2019 05:32,75
14/03/2019 05:32,14/03/2019 06:32,75
14/03/2019 06:32,14/03/2019 07:32,73
14/03/2019 07:32,14/03/2019 08:32,75
14/03/2019 08:32,14/03/2019 09:33,76
14/03/2019 09:33,14/03/2019 10:33,76
14/03/2019 10:33,14/03/2019 11:33,75
14/03/2019 11:33,14/03/2019 12:33,77
14/03/2019 12:33,14/03/2019 13:33,76
14/03/2019 13:34,14/03/2019 14:34,78
14/03/2019 14:34,14/03/2019 15:34,76
14/03/2019 15:34,14/03/2019 16:34,76
14/03/2019 16:34,14/03/2019 17:34,76
14/03/2019 17:34,14/03/2019 18:35,74
14/03/2019 18:35,14/03/2019 19:35,73
14/03/2019 19:35,14/03/2019 20:35,72
14/03/2019 20:35,14/03/2019 21:35,76
14/03/2019 21:35,14/03/2019 22:35,76
14/03/2019 22:35,14/03/2019 23:36,75
14/03/2019 23:36,15/03/2019 00:36,76
15/03/2019 00:36,15/03/2019 01:36,76
15/03/2019 01:36,15/03/2019 02:36,75
15/03/2019 02:36,15/03/2019 03:36,74
15/03/2019 03:37,15/03/2019 04:37,73
15/03/2019 04:37,15/03/2019 05:37,74
15/03/2019 05:37,15/03/2019 06:37,75
15/03/2019 06:37,15/03/2019 07:37,75
15/03/2019 07:37,15/03/2019 08:38,75
15/03/2019 08:38,15/03/2019 09:38,77
15/03/2019 09:38,15/03/2019 10:38,78
15/03/2019 10:38,15/03/2019 11:38,78
15/03/2019 11:38,15/03/2019 12:38,76
15/03/2019 12:38,15/03/2019 13:39,77
15/03/2019 13:39,15/03/2019 14:39,73
15/03/2019 14:39,15/03/2019 15:39,76
15/03/2019 15:39,15/03/2019 16:39,76
15/03/2019 16:39,15/03/2019 17:39,74
15/03/2019 17:40,15/03/2019 18:40,76
15/03/2019 18:40,15/03/2019 19:40,77
15/03/2019 19:40,15/03/2019 20:40,76
15/03/2019 20:40,15/03/2019 21:40,76
15/03/2019 21:40,15/03/2019 22:41,76
15/03/2019 22:41,15/03/2019 23:41,75
15/03/2019 23:41,16/03/2019 00:41,76
16/03/2019 00:41,16/03/2019 01:41,74
16/03/2019 01:41,16/03/2019 02:41,76
16/03/2019 02:42,16/03/2019 03:42,77
16/03/2019 03:42,16/03/2019 04:42,74
16/03/2019 04:42,16/03/2019 05:42,76
16/03/2019 05:42,16/03/2019 06:42,76
16/03/2019 06:42,16/03/2019 07:43,77
16/03/2019 07:43,16/03/2019 08:43,76
16/03/2019 08:43,16/03/2019 09:43,75
16/03/2019 09:43,16/03/2019 10:43,75
16/03/2019 10:43,16/03/2019 11:43,73
16/03/2019 11:43,16/03/2019 12:44,77
16/03/2019 12:44,16/03/2019 13:44,75
16/03/2019 13:44,16/03/2019 14:44,76
16/03/2019 14:44,16/03/2019 15:44,75
16/03/2019 15:44,16/03/2019 16:44,76
16/03/2019 16:45,16/03/2019 17:45,74
16/03/2019 17:45,16/03/2019 18:45,76
16/03/2019 18:45,16/03/2019 19:45,79
16/03/2019 19:45,16/03/2019 20:45,74
16/03/2019 20:45,16/03/2019 21:46,77
16/03/2019 21:46,16/03/2019 22:46,76
16/03/2019 22:46,16/03/2019 23:46,73
16/03/2019 23:46,17/03/2019 00:46,74
17/03/2019 00:46,17/03/2019 01:46,77
17/03/2019 01:47,17/03/2019 02:47,74
17/03/2019 02:47,17/03/2019 03:47,77
17/03/2019 03:47,17/03/2019 04:47,76
17/03/2019 04:47,17/03/2019 05:47,76
17/03/2019 05:47,17/03/2019 06:48,76
17/03/2019 06:48,17/03/2019 07:48,73
17/03/2019 07:48,17/03/2019 08:48,79
17/03/2019 08:48,17/03/2019 09:48,77
17/03/2019 09:48,17/03/2019 10:48,76
17/03/2019 10:48,17/03/2019 11:49,79
17/03/2019 11:49,17/03/2019 12:49,78
17/03/2019 12:49,17/03/2019 13:49,76
17/03/2019 13:49,17/03/2019 14:49,76
17/03/2019 14:49,17/03/2019 15:49,77
17/03/2019 15:50,17/03/2019 16:50,78
17/03/2019 16:50,17/03/2019 17:50,77
17/03/2019 17:50,17/03/2019 18:50,77
17/03/2019 18:50,17/03/2019 19:50,76
17/03/2019 19:50,17/03/2019 20:51,77
17/03/2019 20:51,17/03/2019 21:51,76
17/03/2019 21:51,17/03/2019 22:51,77
17/03/2019 22:51,17/03/2019 23:51,76
17/03/2019 23:51,18/03/2019 00:51,75
18/03/2019 00:52,18/03/2019 01:52,77
18/03/2019 01:52,18/03/2019 02:52,75
18/03/2019 02:52,18/03/2019 03:52,77
18/03/2019 03:52,18/03/2019 04:52,76
18/03/2019 04:52,18/03/2019 05:53,76
18/03/2019 05:53,18/03/2019 06:53,77
18/03/2019 06:53,18/03/2019 07:53,77
18/03/2019 07:53,18/03/2019 08:53,78
18/03/2019 08:53,18/03/2019 09:53,75
18/03/2019 09:53,18/03/2019 10:54,77
18/03/2019 10:54,18/03/2019 11:54,78
18/03/2019 11:54,18/03/2019 12:54,75
18/03/2019 12:54,18/03/2019 13:54,77
18/03/2019 13:54,18/03/2019 14:54,73
18/03/2019 14:55,18/03/2019 15:55,78
18/03/2019 15:55,18/03/2019 16:55,77
18/03/2019 16:55,18/03/2019 17:55,75
18/03/2019 17:55,18/03/2019 18:55,77
18/03/2019 18:55,18/03/2019 19:56,77
18/03/2019 19:56,18/03/2019 20:56,77
18/03/2019 20:56,18/03/2019 21:56,77
18/03/2019 21:56,18/03/2019 22:56,76
18/03/2019 22:56,18/03/2019 23:56,76
18/03/2019 23:57,19/03/2019 00:57,75
19/03/2019 00:57,19/03/2019 01:57,75
19/03/2019 01:57,19/03/2019 02:57,75
19/03/2019 02:57,19/03/2019 03:57,76
19/03/2019 03:57,19/03/2019 04:58,74
19/03/2019 04:58,19/03/2019 05:58,75
19/03/2019 05:58,19/03/2019 06:58,76
19/03/2019 06:58,19/03/2019 07:58,77
19/03/2019 07:58,19/03/2019 08:58,77
19/03/2019 08:58,19/03/2019 09:59,77
19/03/2019 09:59,19/03/2019 10:59,76
19/03/2019 10:59,19/03/2019 11:59,76
19/03/2019 11:59,19/03/2019 12:59,79
19/03/2019 12:59,19/03/2019 14:00,78
19/03/2019 14:00,19/03/2019 15:00,76
19/03/2019 15:00,19/03/2019 15:46,78
19/03/2019 15:52,19/03/2019 16:52,76
19/03/2019 16:52,19/03/2019 17:52,77
19/03/2019 17:52,19/03/2019 18:52,75
19/03/2019 18:52,19/03/2019 19:52,76
19/03/2019 19:52,19/03/2019 20:53,75
19/03/2019 20:53,19/03/2019 21:53,76
19/03/2019 21:53,19/03/2019 22:53,77
19/03/2019 22:53,19/03/2019 23:53,77
19/03/2019 23:53,20/03/2019 00:53,75
20/03/2019 00:53,20/03/2019 01:54,76
20/03/2019 01:54,20/03/2019 02:54,77
20/03/2019 02:54,20/03/2019 03:54,78
20/03/2019 03:54,20/03/2019 04:54,78
20/03/2019 04:54,20/03/2019 05:55,73
20/03/2019 05:55,20/03/2019 06:55,77
20/03/2019 06:55,20/03/2019 07:55,77
20/03/2019 07:55,20/03/2019 08:55,78
20/03/2019 08:55,20/03/2019 09:55,75
20/03/2019 09:55,20/03/2019 10:56,75
20/03/2019 10:56,20/03/2019 11:56,76
20/03/2019 11:56,20/03/2019 12:56,74
20/03/2019 12:56,20/03/2019 13:56,75
20/03/2019 13:56,20/03/2019 14:56,77
20/03/2019 14:57,20/03/2019 15:57,74
20/03/2019 15:57,20/03/2019 16:57,77
20/03/2019 16:57,20/03/2019 17:57,78
20/03/2019 17:57,20/03/2019 18:57,74
20/03/2019 18:57,20/03/2019 19:58,74
20/03/2019 19:58,20/03/2019 20:58,74
20/03/2019 20:58,20/03/2019 21:58,76
20/03/2019 21:58,20/03/2019 22:58,76
20/03/2019 22:58,20/03/2019 23:58,75
20/03/2019 23:58,21/03/2019 00:59,76
21/03/2019 00:59,21/03/2019 01:59,76
21/03/2019 01:59,21/03/2019 02:59,77
21/03/2019 02:59,21/03/2019 03:59,74
21/03/2019 03:59,21/03/2019 04:59,74
21/03/2019 05:00,21/03/2019 06:00,76
21/03/2019 06:00,21/03/2019 07:00,75
21/03/2019 07:00,21/03/2019 08:00,77
21/03/2019 08:00,21/03/2019 09:00,77
21/03/2019 09:00,21/03/2019 10:01,76
21/03/2019 10:01,21/03/2019 11:01,75
21/03/2019 11:01,21/03/2019 12:01,78
21/03/2019 12:01,21/03/2019 13:01,77
21/03/2019 13:01,21/03/2019 14:01,76
21/03/2019 14:02,21/03/2019 15:02,77
21/03/2019 15:02,21/03/2019 16:02,76
21/03/2019 16:02,21/03/2019 17:02,75
21/03/2019 17:02,21/03/2019 18:02,75
21/03/2019 18:02,21/03/2019 19:03,73
21/03/2019 19:03,21/03/2019 20:03,74
21/03/2019 20:03,21/03/2019 21:03,76
21/03/2019 21:03,21/03/2019 22:03,75
21/03/2019 22:03,21/03/2019 23:03,73
21/03/2019 23:03,22/03/2019 00:04,75
22/03/2019 00:04,22/03/2019 01:04,73
22/03/2019 01:04,22/03/2019 02:04,75
22/03/2019 02:04,22/03/2019 03:04,75
22/03/2019 03:04,22/03/2019 04:04,75
22/03/2019 04:05,22/03/2019 05:05,73
22/03/2019 05:05,22/03/2019 06:05,74
22/03/2019 06:05,22/03/2019 07:05,74
22/03/2019 07:05,22/03/2019 08:05,73
22/03/2019 08:05,22/03/2019 09:06,78
22/03/2019 09:06,22/03/2019 10:06,75
22/03/2019 10:06,22/03/2019 11:06,75
22/03/2019 11:06,22/03/2019 12:06,76
22/03/2019 12:06,22/03/2019 13:06,77
22/03/2019 13:07,22/03/2019 14:07,76
22/03/2019 14:07,22/03/2019 15:07,75
22/03/2019 15:07,22/03/2019 16:07,74
22/03/2019 16:07,22/03/2019 17:07,76
22/03/2019 17:07,22/03/2019 18:08,75
22/03/2019 18:08,22/03/2019 19:08,75
22/03/2019 19:08,22/03/2019 20:08,74
22/03/2019 20:08,22/03/2019 21:08,78
22/03/2019 21:08,22/03/2019 22:08,72
22/03/2019 22:09,22/03/2019 23:09,75
22/03/2019 23:09,23/03/2019 00:09,74
23/03/2019 00:09,23/03/2019 01:09,75
23/03/2019 01:09,23/03/2019 02:09,74
23/03/2019 02:09,23/03/2019 03:10,77
23/03/2019 03:10,23/03/2019 04:10,76
23/03/2019 04:10,23/03/2019 05:10,80
23/03/2019 05:10,23/03/2019 06:10,74
23/03/2019 06:10,23/03/2019 07:10,70
23/03/2019 07:10,23/03/2019 08:11,74
23/03/2019 08:11,23/03/2019 09:11,74
23/03/2019 09:11,23/03/2019 10:11,79
23/03/2019 10:11,23/03/2019 11:11,74
23/03/2019 11:11,23/03/2019 12:12,74
23/03/2019 12:12,23/03/2019 13:12,77
23/03/2019 13:12,23/03/2019 14:12,75
23/03/2019 14:12,23/03/2019 15:12,75
23/03/2019 15:12,23/03/2019 16:12,76
23/03/2019 16:12,23/03/2019 17:13,76
23/03/2019 17:13,23/03/2019 18:13,79
23/03/2019 18:13,23/03/2019 19:13,75
23/03/2019 19:13,23/03/2019 20:13,76
23/03/2019 20:13,23/03/2019 21:13,77
23/03/2019 21:14,23/03/2019 22:14,75
23/03/2019 22:14,23/03/2019 23:14,76
23/03/2019 23:14,24/03/2019 00:14,77
24/03/2019 00:14,24/03/2019 01:14,75
24/03/2019 01:14,24/03/2019 02:15,73
24/03/2019 02:15,24/03/2019 03:15,74
24/03/2019 03:15,24/03/2019 04:15,73
24/03/2019 04:15,24/03/2019 05:15,75
24/03/2019 05:15,24/03/2019 06:15,75
24/03/2019 06:15,24/03/2019 07:16,75
24/03/2019 07:16,24/03/2019 08:16,74
24/03/2019 08:16,24/03/2019 09:16,75
24/03/2019 09:16,24/03/2019 10:16,76
24/03/2019 10:16,24/03/2019 11:17,75
24/03/2019 11:17,24/03/2019 12:17,77
24/03/2019 12:17,24/03/2019 13:17,74
24/03/2019 13:17,24/03/2019 14:17,74
24/03/2019 14:17,24/03/2019 15:17,76
24/03/2019 15:17,24/03/2019 16:18,76
24/03/2019 16:18,24/03/2019 17:18,76
24/03/2019 17:18,24/03/2019 18:18,75
24/03/2019 18:18,24/03/2019 19:18,76
24/03/2019 19:18,24/03/2019 20:18,73
24/03/2019 20:19,24/03/2019 21:19,75
24/03/2019 21:19,24/03/2019 22:19,74
24/03/2019 22:19,24/03/2019 23:19,74
24/03/2019 23:19,25/03/2019 00:19,75
25/03/2019 00:19,25/03/2019 01:20,74
25/03/2019 01:20,25/03/2019 02:20,76
25/03/2019 02:20,25/03/2019 03:20,77
25/03/2019 03:20,25/03/2019 04:20,75
25/03/2019 04:20,25/03/2019 05:20,76
25/03/2019 05:21,25/03/2019 06:21,75
25/03/2019 06:21,25/03/2019 07:21,75
25/03/2019 07:21,25/03/2019 08:21,77
25/03/2019 08:21,25/03/2019 09:21,78
25/03/2019 09:21,25/03/2019 10:22,79
25/03/2019 10:22,25/03/2019 11:22,76
25/03/2019 11:22,25/03/2019 12:22,77
