Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
06/04/2019 08:26,06/04/2019 09:26,39
06/04/2019 09:26,06/04/2019 10:26,38
06/04/2019 10:26,06/04/2019 11:27,38
06/04/2019 11:27,06/04/2019 12:27,42
06/04/2019 12:27,06/04/2019 13:27,48
06/04/2019 13:27,06/04/2019 14:27,45
06/04/2019 14:27,06/04/2019 15:27,42
06/04/2019 15:27,06/04/2019 16:28,41
06/04/2019 16:28,06/04/2019 17:28,40
06/04/2019 17:28,06/04/2019 18:28,40
06/04/2019 18:28,06/04/2019 19:28,42
06/04/2019 19:28,06/04/2019 20:29,44
06/04/2019 20:29,06/04/2019 21:29,43
06/04/2019 21:29,06/04/2019 22:29,41
06/04/2019 22:29,06/04/2019 23:29,42
06/04/2019 23:29,07/04/2019 00:29,42
07/04/2019 00:30,07/04/2019 01:30,40
07/04/2019 01:30,07/04/2019 02:30,40
07/04/2019 02:30,07/04/2019 03:30,40
07/04/2019 03:30,07/04/2019 04:30,40
07/04/2019 04:30,07/04/2019 05:31,39
07/04/2019 05:31,07/04/2019 06:31,39
07/04/2019 06:31,07/04/2019 07:31,38
07/04/2019 07:31,07/04/2019 08:31,39
07/04/2019 08:31,07/04/2019 09:32,38
07/04/2019 09:32,07/04/2019 10:32,40
07/04/2019 10:32,07/04/2019 11:32,55
07/04/2019 11:32,07/04/2019 12:32,71
07/04/2019 12:32,07/04/2019 13:32,79
07/04/2019 13:33,07/04/2019 14:33,83
07/04/2019 14:33,07/04/2019 15:33,82
07/04/2019 15:33,07/04/2019 16:33,58
07/04/2019 16:33,07/04/2019 17:33,45
07/04/2019 17:33,07/04/2019 18:34,41
07/04/2019 18:34,07/04/2019 19:34,39
07/04/2019 19:34,07/04/2019 20:34,42
07/04/2019 20:34,07/04/2019 21:34,40
07/04/2019 21:34,07/04/2019 22:35,39
07/04/2019 22:35,07/04/2019 23:35,39
07/04/2019 23:35,08/04/2019 00:35,40
08/04/2019 00:35,08/04/2019 01:35,39
08/04/2019 01:35,08/04/2019 02:35,38
08/04/2019 02:36,08/04/2019 03:36,39
08/04/2019 03:36,08/04/2019 04:36,37
08/04/2019 04:36,08/04/2019 05:36,38
08/04/2019 05:36,08/04/2019 06:36,39
08/04/2019 06:36,08/04/2019 07:37,38
08/04/2019 07:37,08/04/2019 08:37,38
08/04/2019 08:37,08/04/2019 09:37,39
08/04/2019 09:37,08/04/2019 10:37,38
08/04/2019 10:37,08/04/2019 11:38,39
08/04/2019 11:38,08/04/2019 12:38,38
08/04/2019 12:38,08/04/2019 13:38,40
08/04/2019 13:38,08/04/2019 14:38,40
08/04/2019 14:38,08/04/2019 15:38,40
08/04/2019 15:39,08/04/2019 16:39,42
08/04/2019 16:39,08/04/2019 17:39,40
08/04/2019 17:39,08/04/2019 18:39,39
08/04/2019 18:39,08/04/2019 19:39,44
08/04/2019 19:39,08/04/2019 20:40,41
08/04/2019 20:40,08/04/2019 21:40,40
08/04/2019 21:40,08/04/2019 22:40,41
08/04/2019 22:40,08/04/2019 23:40,41
08/04/2019 23:40,09/04/2019 00:40,41
09/04/2019 00:41,09/04/2019 01:41,40
09/04/2019 01:41,09/04/2019 02:41,40
09/04/2019 02:41,09/04/2019 03:41,40
09/04/2019 03:41,09/04/2019 04:41,39
09/04/2019 04:41,09/04/2019 05:42,39
09/04/2019 05:42,09/04/2019 06:42,42
09/04/2019 06:42,09/04/2019 07:42,42
09/04/2019 07:42,09/04/2019 08:42,42
09/04/2019 08:42,09/04/2019 09:43,41
09/04/2019 09:43,09/04/2019 10:43,40
09/04/2019 10:43,09/04/2019 11:43,40
09/04/2019 11:43,09/04/2019 12:43,43
09/04/2019 12:43,09/04/2019 13:31,42
09/04/2019 13:37,09/04/2019 14:37,41
09/04/2019 14:37,09/04/2019 15:37,44
09/04/2019 15:37,09/04/2019 16:37,47
09/04/2019 16:38,09/04/2019 17:38,43
09/04/2019 17:38,09/04/2019 18:38,43
09/04/2019 18:38,09/04/2019 19:38,41
09/04/2019 19:38,09/04/2019 20:38,42
09/04/2019 20:38,09/04/2019 21:39,42
09/04/2019 21:39,09/04/2019 22:39,42
09/04/2019 22:39,09/04/2019 23:39,41
09/04/2019 23:39,10/04/2019 00:39,43
10/04/2019 00:39,10/04/2019 01:39,40
10/04/2019 01:40,10/04/2019 02:40,39
10/04/2019 02:40,10/04/2019 03:40,41
10/04/2019 03:40,10/04/2019 04:40,40
10/04/2019 04:40,10/04/2019 05:40,40
10/04/2019 05:40,10/04/2019 06:41,38
10/04/2019 06:41,10/04/2019 07:41,39
10/04/2019 07:41,10/04/2019 08:41,40
10/04/2019 08:41,10/04/2019 09:41,41
10/04/2019 09:41,10/04/2019 10:42,38
10/04/2019 10:42,10/04/2019 11:42,38
10/04/2019 11:42,10/04/2019 12:42,39
10/04/2019 12:42,10/04/2019 13:42,40
10/04/2019 13:42,10/04/2019 14:42,41
10/04/2019 14:43,10/04/2019 15:43,43
10/04/2019 15:43,10/04/2019 16:43,44
10/04/2019 16:43,10/04/2019 17:43,43
10/04/2019 17:43,10/04/2019 18:43,44
10/04/2019 18:43,10/04/2019 19:44,40
10/04/2019 19:44,10/04/2019 20:44,42
10/04/2019 20:44,10/04/2019 21:44,42
10/04/2019 21:44,10/04/2019 22:44,42
10/04/2019 22:44,10/04/2019 23:45,41
10/04/2019 23:45,11/04/2019 00:45,40
11/04/2019 00:45,11/04/2019 01:45,40
11/04/2019 01:45,11/04/2019 02:45,40
11/04/2019 02:45,11/04/2019 03:45,41
11/04/2019 03:46,11/04/2019 04:46,40
11/04/2019 04:46,11/04/2019 05:46,41
11/04/2019 05:46,11/04/2019 06:46,42
11/04/2019 06:46,11/04/2019 07:46,40
11/04/2019 07:46,11/04/2019 08:47,38
11/04/2019 08:47,11/04/2019 09:47,40
11/04/2019 09:47,11/04/2019 10:47,40
11/04/2019 10:47,11/04/2019 11:47,40
11/04/2019 11:47,11/04/2019 12:47,40
11/04/2019 12:48,11/04/2019 13:48,44
11/04/2019 13:48,11/04/2019 14:48,42
11/04/2019 14:48,11/04/2019 15:48,40
11/04/2019 15:48,11/04/2019 16:48,40
11/04/2019 16:48,11/04/2019 17:49,40
11/04/2019 17:49,11/04/2019 18:49,41
11/04/2019 18:49,11/04/2019 19:49,41
11/04/2019 19:49,11/04/2019 20:49,43
11/04/2019 20:49,11/04/2019 21:50,41
11/04/2019 21:50,11/04/2019 22:50,40
11/04/2019 22:50,11/04/2019 23:50,40
11/04/2019 23:50,12/04/2019 00:50,40
12/04/2019 00:50,12/04/2019 01:50,39
12/04/2019 01:51,12/04/2019 02:51,39
12/04/2019 02:51,12/04/2019 03:51,39
12/04/2019 03:51,12/04/2019 04:51,41
12/04/2019 04:51,12/04/2019 05:51,41
12/04/2019 05:51,12/04/2019 06:52,38
12/04/2019 06:52,12/04/2019 07:52,39
12/04/2019 07:52,12/04/2019 08:52,39
12/04/2019 08:52,12/04/2019 09:52,41
12/04/2019 09:52,12/04/2019 10:53,39
12/04/2019 10:53,12/04/2019 11:53,41
12/04/2019 11:53,12/04/2019 12:53,39
12/04/2019 13:24,12/04/2019 14:24,41
12/04/2019 14:24,12/04/2019 15:24,42
12/04/2019 17:25,12/04/2019 18:25,42
12/04/2019 18:25,12/04/2019 19:25,42
12/04/2019 19:25,12/04/2019 20:25,42
12/04/2019 20:25,12/04/2019 21:26,41
12/04/2019 21:26,12/04/2019 22:26,43
12/04/2019 22:26,12/04/2019 23:26,41
12/04/2019 23:26,13/04/2019 00:26,40
13/04/2019 00:26,13/04/2019 01:27,40
13/04/2019 01:27,13/04/2019 02:27,40
13/04/2019 02:27,13/04/2019 03:27,40
13/04/2019 03:27,13/04/2019 04:27,40
13/04/2019 04:27,13/04/2019 05:27,39
13/04/2019 05:28,13/04/2019 06:28,39
13/04/2019 06:28,13/04/2019 07:28,39
13/04/2019 07:28,13/04/2019 08:28,41
13/04/2019 08:28,13/04/2019 09:28,41
13/04/2019 09:28,13/04/2019 10:29,38
13/04/2019 10:29,13/04/2019 11:29,40
13/04/2019 11:29,13/04/2019 12:29,42
13/04/2019 12:29,13/04/2019 13:29,40
13/04/2019 13:29,13/04/2019 14:30,42
13/04/2019 14:30,13/04/2019 15:30,42
13/04/2019 15:30,13/04/2019 16:30,49
13/04/2019 16:30,13/04/2019 17:30,54
13/04/2019 17:30,13/04/2019 18:30,46
13/04/2019 18:31,13/04/2019 19:31,43
13/04/2019 19:31,13/04/2019 20:31,43
13/04/2019 20:31,13/04/2019 21:31,42
13/04/2019 21:31,13/04/2019 22:31,40
13/04/2019 22:31,13/04/2019 23:32,40
13/04/2019 23:32,14/04/2019 00:32,39
14/04/2019 00:32,14/04/2019 01:32,39
14/04/2019 01:32,14/04/2019 02:32,39
14/04/2019 02:32,14/04/2019 03:33,37
14/04/2019 03:33,14/04/2019 04:33,40
14/04/2019 04:33,14/04/2019 05:33,38
14/04/2019 05:33,14/04/2019 06:33,39
14/04/2019 06:33,14/04/2019 07:33,37
14/04/2019 07:34,14/04/2019 08:34,39
14/04/2019 08:34,14/04/2019 09:34,37
14/04/2019 09:34,14/04/2019 10:34,38
14/04/2019 10:34,14/04/2019 11:34,37
14/04/2019 11:34,14/04/2019 12:35,38
14/04/2019 12:35,14/04/2019 13:35,38
14/04/2019 13:35,14/04/2019 14:35,38
14/04/2019 14:35,14/04/2019 15:35,39
14/04/2019 15:35,14/04/2019 16:36,40
14/04/2019 16:36,14/04/2019 17:36,41
14/04/2019 17:36,14/04/2019 18:36,39
14/04/2019 18:36,14/04/2019 19:36,40
14/04/2019 19:36,14/04/2019 20:36,41
14/04/2019 20:37,14/04/2019 21:37,41
14/04/2019 21:37,14/04/2019 22:37,39
14/04/2019 22:37,14/04/2019 23:37,41
14/04/2019 23:37,15/04/2019 00:37,40
15/04/2019 00:37,15/04/2019 01:38,39
15/04/2019 01:38,15/04/2019 02:38,35
15/04/2019 02:38,15/04/2019 03:38,38
15/04/2019 03:38,15/04/2019 04:38,39
15/04/2019 04:38,15/04/2019 05:39,40
15/04/2019 05:39,15/04/2019 06:39,40
15/04/2019 06:39,15/04/2019 07:39,39
15/04/2019 07:39,15/04/2019 08:39,39
15/04/2019 08:39,15/04/2019 09:39,39
15/04/2019 09:40,15/04/2019 10:40,40
15/04/2019 10:40,15/04/2019 11:40,41
15/04/2019 11:40,15/04/2019 12:40,39
15/04/2019 12:40,15/04/2019 13:16,43
15/04/2019 13:23,15/04/2019 14:23,40
15/04/2019 14:23,15/04/2019 15:23,41
15/04/2019 15:23,15/04/2019 16:23,41
15/04/2019 16:23,15/04/2019 17:24,42
15/04/2019 17:24,15/04/2019 18:24,41
15/04/2019 18:24,15/04/2019 19:24,43
15/04/2019 19:24,15/04/2019 20:24,43
15/04/2019 20:24,15/04/2019 21:24,44
15/04/2019 21:25,15/04/2019 22:25,40
15/04/2019 22:25,15/04/2019 23:25,42
15/04/2019 23:25,16/04/2019 00:25,39
16/04/2019 00:25,16/04/2019 01:25,37
16/04/2019 01:25,16/04/2019 02:26,40
16/04/2019 02:26,16/04/2019 03:26,38
16/04/2019 03:26,16/04/2019 04:26,39
16/04/2019 04:26,16/04/2019 05:26,39
16/04/2019 05:26,16/04/2019 06:27,39
16/04/2019 06:27,16/04/2019 07:27,40
16/04/2019 07:27,16/04/2019 08:27,40
16/04/2019 08:27,16/04/2019 09:27,39
16/04/2019 09:27,16/04/2019 10:27,40
16/04/2019 10:27,16/04/2019 11:28,40
16/04/2019 11:28,16/04/2019 12:28,38
16/04/2019 12:28,16/04/2019 13:28,40
16/04/2019 13:28,16/04/2019 14:28,38
16/04/2019 14:28,16/04/2019 15:29,41
16/04/2019 15:29,16/04/2019 16:29,39
16/04/2019 16:29,16/04/2019 17:29,41
16/04/2019 17:29,16/04/2019 18:29,40
16/04/2019 18:29,16/04/2019 19:30,41
16/04/2019 19:30,16/04/2019 20:30,41
16/04/2019 20:30,16/04/2019 21:30,38
16/04/2019 21:30,16/04/2019 22:30,42
16/04/2019 22:30,16/04/2019 23:30,39
16/04/2019 23:30,17/04/2019 00:31,38
17/04/2019 00:31,17/04/2019 01:31,39
17/04/2019 01:31,17/04/2019 02:31,37
17/04/2019 02:31,17/04/2019 03:31,38
17/04/2019 03:31,17/04/2019 04:32,38
17/04/2019 04:32,17/04/2019 05:32,40
17/04/2019 05:32,17/04/2019 06:32,37
17/04/2019 06:32,17/04/2019 07:32,39
17/04/2019 07:32,17/04/2019 08:32,40
17/04/2019 08:33,17/04/2019 09:33,40
17/04/2019 09:33,17/04/2019 10:33,39
17/04/2019 10:33,17/04/2019 11:33,39
17/04/2019 11:33,17/04/2019 12:33,38
17/04/2019 12:33,17/04/2019 13:34,40
17/04/2019 13:34,17/04/2019 14:34,39
17/04/2019 14:34,17/04/2019 15:34,41
17/04/2019 15:34,17/04/2019 16:34,41
17/04/2019 16:34,17/04/2019 17:35,41
17/04/2019 17:35,17/04/2019 18:35,42
17/04/2019 18:35,17/04/2019 19:35,41
17/04/2019 19:35,17/04/2019 20:35,43
17/04/2019 20:35,17/04/2019 21:35,41
17/04/2019 21:36,17/04/2019 22:36,42
17/04/2019 22:36,17/04/2019 23:36,40
17/04/2019 23:36,18/04/2019 00:36,39
18/04/2019 00:36,18/04/2019 01:36,40
18/04/2019 01:36,18/04/2019 02:37,39
18/04/2019 02:37,18/04/2019 03:37,40
18/04/2019 03:37,18/04/2019 04:37,43
18/04/2019 04:37,18/04/2019 05:37,45
18/04/2019 05:37,18/04/2019 06:38,60
18/04/2019 06:38,18/04/2019 07:38,67
18/04/2019 07:38,18/04/2019 08:38,68
18/04/2019 08:38,18/04/2019 09:38,67
18/04/2019 09:38,18/04/2019 10:38,52
18/04/2019 10:39,18/04/2019 11:39,43
18/04/2019 11:39,18/04/2019 12:39,41
18/04/2019 12:39,18/04/2019 13:17,39
18/04/2019 13:23,18/04/2019 14:23,39
18/04/2019 14:23,18/04/2019 15:23,40
18/04/2019 15:23,18/04/2019 16:24,41
18/04/2019 16:24,18/04/2019 17:24,42
18/04/2019 17:24,18/04/2019 18:24,40
18/04/2019 18:24,18/04/2019 19:24,42
18/04/2019 19:24,18/04/2019 20:24,42
18/04/2019 20:25,18/04/2019 21:25,40
18/04/2019 21:25,18/04/2019 22:25,40
18/04/2019 22:25,18/04/2019 23:25,40
18/04/2019 23:25,19/04/2019 00:25,40
19/04/2019 00:25,19/04/2019 01:26,38
19/04/2019 01:26,19/04/2019 02:26,39
19/04/2019 02:26,19/04/2019 03:26,39
19/04/2019 03:26,19/04/2019 04:26,40
19/04/2019 04:26,19/04/2019 05:27,39
19/04/2019 05:27,19/04/2019 06:27,40
19/04/2019 06:27,19/04/2019 07:27,39
19/04/2019 07:27,19/04/2019 08:27,39
19/04/2019 08:27,19/04/2019 09:27,38
19/04/2019 09:28,19/04/2019 10:28,40
19/04/2019 10:28,19/04/2019 11:28,39
19/04/2019 11:28,19/04/2019 12:28,38
19/04/2019 12:28,19/04/2019 13:28,39
19/04/2019 13:28,19/04/2019 14:29,40
19/04/2019 14:29,19/04/2019 15:29,37
19/04/2019 15:29,19/04/2019 16:29,40
19/04/2019 16:29,19/04/2019 17:29,39
19/04/2019 17:29,19/04/2019 18:30,39
19/04/2019 18:30,19/04/2019 19:30,40
19/04/2019 19:30,19/04/2019 20:30,40
19/04/2019 20:30,19/04/2019 21:30,40
19/04/2019 21:30,19/04/2019 22:30,40
19/04/2019 22:30,19/04/2019 23:31,43
19/04/2019 23:31,20/04/2019 00:31,42
20/04/2019 00:31,20/04/2019 01:31,37
20/04/2019 01:31,20/04/2019 02:31,39
20/04/2019 02:31,20/04/2019 03:32,38
20/04/2019 03:32,20/04/2019 04:32,39
20/04/2019 04:32,20/04/2019 05:32,38
20/04/2019 05:32,20/04/2019 06:32,39
20/04/2019 06:32,20/04/2019 07:33,39
20/04/2019 07:33,20/04/2019 08:33,38
20/04/2019 08:33,20/04/2019 09:33,38
20/04/2019 09:33,20/04/2019 10:33,39
20/04/2019 10:33,20/04/2019 11:33,41
20/04/2019 11:34,20/04/2019 12:34,40
20/04/2019 12:34,20/04/2019 13:34,41
20/04/2019 13:34,20/04/2019 14:34,41
20/04/2019 14:34,20/04/2019 15:34,42
20/04/2019 15:34,20/04/2019 16:35,41
20/04/2019 16:35,20/04/2019 17:35,40
20/04/2019 17:35,20/04/2019 18:35,42
20/04/2019 18:35,20/04/2019 19:35,41
20/04/2019 19:35,20/04/2019 20:36,41
20/04/2019 20:36,20/04/2019 21:36,42
20/04/2019 21:36,20/04/2019 22:36,42
20/04/2019 22:36,20/04/2019 23:36,41
20/04/2019 23:36,21/04/2019 00:36,38
21/04/2019 00:37,21/04/2019 01:37,38
21/04/2019 01:37,21/04/2019 02:37,38
21/04/2019 02:37,21/04/2019 03:37,39
21/04/2019 03:37,21/04/2019 04:37,38
21/04/2019 04:37,21/04/2019 05:38,40
21/04/2019 05:38,21/04/2019 06:38,39
21/04/2019 06:38,21/04/2019 07:38,38
21/04/2019 07:38,21/04/2019 08:38,38
21/04/2019 08:38,21/04/2019 09:39,37
21/04/2019 09:39,21/04/2019 10:39,38
21/04/2019 10:39,21/04/2019 11:39,39
21/04/2019 11:39,21/04/2019 12:39,38
21/04/2019 12:39,21/04/2019 13:39,38
21/04/2019 13:40,21/04/2019 14:40,41
21/04/2019 14:40,21/04/2019 15:40,39
21/04/2019 15:40,21/04/2019 16:40,38
21/04/2019 16:40,21/04/2019 17:40,39
21/04/2019 17:40,21/04/2019 18:41,42
21/04/2019 18:41,21/04/2019 19:41,40
21/04/2019 19:41,21/04/2019 20:41,42
21/04/2019 20:41,21/04/2019 21:41,42
21/04/2019 21:41,21/04/2019 22:42,41
21/04/2019 22:42,21/04/2019 23:42,39
21/04/2019 23:42,22/04/2019 00:42,39
22/04/2019 00:42,22/04/2019 01:42,40
22/04/2019 01:42,22/04/2019 02:42,38
22/04/2019 02:43,22/04/2019 03:43,37
22/04/2019 03:43,22/04/2019 04:43,37
22/04/2019 04:43,22/04/2019 05:43,38
22/04/2019 05:43,22/04/2019 06:43,37
22/04/2019 06:43,22/04/2019 07:44,38
22/04/2019 07:44,22/04/2019 08:44,37
22/04/2019 08:44,22/04/2019 09:44,38
22/04/2019 09:44,22/04/2019 10:44,36
22/04/2019 10:44,22/04/2019 11:44,39
22/04/2019 11:45,22/04/2019 12:45,39
22/04/2019 12:45,22/04/2019 13:18,38
22/04/2019 13:24,22/04/2019 14:24,38
22/04/2019 14:24,22/04/2019 15:24,38
22/04/2019 15:24,22/04/2019 16:25,39
22/04/2019 16:25,22/04/2019 17:25,39
22/04/2019 17:25,22/04/2019 18:25,41
22/04/2019 18:25,22/04/2019 19:25,39
22/04/2019 19:25,22/04/2019 20:25,40
22/04/2019 20:26,22/04/2019 21:26,40
22/04/2019 21:26,22/04/2019 22:26,41
22/04/2019 22:26,22/04/2019 23:26,38
22/04/2019 23:26,23/04/2019 00:26,37
23/04/2019 00:26,23/04/2019 01:27,40
23/04/2019 01:27,23/04/2019 02:27,37
23/04/2019 02:27,23/04/2019 03:27,38
23/04/2019 03:27,23/04/2019 04:27,39
23/04/2019 04:27,23/04/2019 05:28,37
23/04/2019 05:28,23/04/2019 06:28,37
23/04/2019 06:28,23/04/2019 07:28,36
23/04/2019 07:28,23/04/2019 08:28,39
23/04/2019 08:28,23/04/2019 09:28,38
23/04/2019 09:28,23/04/2019 10:29,37
23/04/2019 10:29,23/04/2019 11:29,39
23/04/2019 11:29,23/04/2019 12:29,38
23/04/2019 12:29,23/04/2019 13:29,38
23/04/2019 13:29,23/04/2019 14:30,39
23/04/2019 14:30,23/04/2019 15:30,39
23/04/2019 15:30,23/04/2019 16:30,41
23/04/2019 16:30,23/04/2019 17:30,39
23/04/2019 17:30,23/04/2019 18:30,41
23/04/2019 18:31,23/04/2019 19:31,39
23/04/2019 19:31,23/04/2019 20:31,40
23/04/2019 20:31,23/04/2019 21:31,42
23/04/2019 21:31,23/04/2019 22:31,40
23/04/2019 22:31,23/04/2019 23:32,40
23/04/2019 23:32,24/04/2019 00:32,38
24/04/2019 00:32,24/04/2019 01:32,39
24/04/2019 01:32,24/04/2019 02:32,37
24/04/2019 02:32,24/04/2019 03:33,39
24/04/2019 03:33,24/04/2019 04:33,39
24/04/2019 04:33,24/04/2019 05:33,38
24/04/2019 05:33,24/04/2019 06:33,38
24/04/2019 06:33,24/04/2019 07:33,38
24/04/2019 07:34,24/04/2019 08:34,38
24/04/2019 08:34,24/04/2019 09:34,39
24/04/2019 09:34,24/04/2019 10:34,38
24/04/2019 10:34,24/04/2019 11:34,39
24/04/2019 11:34,24/04/2019 12:35,42
24/04/2019 12:35,24/04/2019 13:35,44
24/04/2019 13:35,24/04/2019 14:35,42
24/04/2019 14:35,24/04/2019 15:35,45
24/04/2019 15:35,24/04/2019 16:36,50
24/04/2019 16:36,24/04/2019 17:36,47
24/04/2019 17:36,24/04/2019 18:36,43
24/04/2019 18:36,24/04/2019 19:36,40
24/04/2019 19:36,24/04/2019 20:36,40
24/04/2019 20:37,24/04/2019 21:37,44
24/04/2019 21:37,24/04/2019 22:37,43
24/04/2019 22:37,24/04/2019 23:37,41
24/04/2019 23:37,25/04/2019 00:37,42
25/04/2019 00:37,25/04/2019 01:38,40
25/04/2019 01:38,25/04/2019 02:38,40
25/04/2019 02:38,25/04/2019 03:38,39
25/04/2019 03:38,25/04/2019 04:38,39
25/04/2019 04:38,25/04/2019 05:38,40
25/04/2019 05:39,25/04/2019 06:39,38
25/04/2019 06:39,25/04/2019 07:39,41
25/04/2019 07:39,25/04/2019 08:39,39
25/04/2019 08:39,25/04/2019 09:39,40
25/04/2019 09:39,25/04/2019 10:40,39
25/04/2019 10:40,25/04/2019 11:40,37
25/04/2019 11:40,25/04/2019 12:40,39
25/04/2019 12:58,25/04/2019 13:58,42
25/04/2019 13:58,25/04/2019 14:58,40
25/04/2019 14:59,25/04/2019 15:59,41
25/04/2019 15:59,25/04/2019 16:59,41
25/04/2019 16:59,25/04/2019 17:59,41
25/04/2019 17:59,25/04/2019 18:59,42
25/04/2019 18:59,25/04/2019 20:00,40
25/04/2019 20:00,25/04/2019 21:00,41
25/04/2019 21:00,25/04/2019 22:00,41
25/04/2019 22:00,25/04/2019 23:00,40
25/04/2019 23:00,26/04/2019 00:01,41
26/04/2019 00:01,26/04/2019 01:01,41
26/04/2019 01:01,26/04/2019 02:01,38
26/04/2019 02:01,26/04/2019 03:01,39
26/04/2019 03:01,26/04/2019 04:01,38
26/04/2019 04:02,26/04/2019 05:02,39
26/04/2019 05:02,26/04/2019 06:02,39
26/04/2019 06:02,26/04/2019 07:02,41
26/04/2019 07:02,26/04/2019 08:02,42
26/04/2019 08:02,26/04/2019 09:03,42
26/04/2019 09:03,26/04/2019 10:03,39
26/04/2019 10:03,26/04/2019 11:03,39
26/04/2019 11:03,26/04/2019 12:03,40
26/04/2019 12:03,26/04/2019 13:04,41
26/04/2019 13:04,26/04/2019 14:04,42
26/04/2019 14:04,26/04/2019 15:04,40
26/04/2019 15:04,26/04/2019 16:04,38
26/04/2019 16:04,26/04/2019 17:04,42
26/04/2019 17:05,26/04/2019 18:05,40
26/04/2019 18:05,26/04/2019 19:05,40
26/04/2019 19:05,26/04/2019 20:05,43
26/04/2019 20:05,26/04/2019 21:05,42
26/04/2019 21:05,26/04/2019 22:06,40
26/04/2019 22:06,26/04/2019 23:06,41
26/04/2019 23:06,27/04/2019 00:06,39
27/04/2019 00:06,27/04/2019 01:06,39
27/04/2019 01:06,27/04/2019 02:07,38
27/04/2019 02:07,27/04/2019 03:07,40
27/04/2019 03:07,27/04/2019 04:07,40
27/04/2019 04:07,27/04/2019 05:07,38
27/04/2019 05:07,27/04/2019 06:07,39
27/04/2019 06:08,27/04/2019 07:08,40
27/04/2019 07:08,27/04/2019 08:08,40
27/04/2019 08:08,27/04/2019 09:08,39
27/04/2019 09:08,27/04/2019 10:08,39
27/04/2019 10:08,27/04/2019 11:09,40
27/04/2019 11:09,27/04/2019 12:09,37
27/04/2019 12:09,27/04/2019 13:09,39
27/04/2019 13:09,27/04/2019 14:09,42
27/04/2019 14:09,27/04/2019 15:10,41
27/04/2019 15:10,27/04/2019 16:10,40
27/04/2019 16:10,27/04/2019 17:10,41
27/04/2019 17:10,27/04/2019 18:10,42
27/04/2019 18:10,27/04/2019 19:10,41
27/04/2019 19:11,27/04/2019 20:11,40
27/04/2019 20:11,27/04/2019 21:11,43
27/04/2019 21:11,27/04/2019 22:11,40
27/04/2019 22:11,27/04/2019 23:11,43
27/04/2019 23:11,28/04/2019 00:12,42
28/04/2019 00:12,28/04/2019 01:12,38
28/04/2019 01:12,28/04/2019 02:12,40
28/04/2019 02:12,28/04/2019 03:12,38
28/04/2019 03:12,28/04/2019 04:13,38
28/04/2019 04:13,28/04/2019 05:13,38
28/04/2019 05:13,28/04/2019 06:13,39
28/04/2019 06:13,28/04/2019 07:13,38
28/04/2019 07:13,28/04/2019 08:13,37
28/04/2019 08:14,28/04/2019 09:14,37
28/04/2019 09:14,28/04/2019 10:14,38
28/04/2019 10:14,28/04/2019 11:14,37
28/04/2019 11:14,28/04/2019 12:14,37
28/04/2019 12:14,28/04/2019 13:15,38
28/04/2019 13:15,28/04/2019 14:15,39
28/04/2019 14:15,28/04/2019 15:15,38
28/04/2019 15:15,28/04/2019 16:15,39
28/04/2019 16:15,28/04/2019 17:16,38
28/04/2019 17:16,28/04/2019 18:16,40
28/04/2019 18:16,28/04/2019 19:16,39
28/04/2019 19:16,28/04/2019 20:16,39
28/04/2019 20:16,28/04/2019 21:16,39
28/04/2019 21:17,28/04/2019 22:17,39
28/04/2019 22:17,28/04/2019 23:17,38
28/04/2019 23:17,29/04/2019 00:17,39
29/04/2019 00:17,29/04/2019 01:17,38
29/04/2019 01:17,29/04/2019 02:18,38
29/04/2019 17:32,29/04/2019 18:32,39
29/04/2019 18:32,29/04/2019 19:32,39
29/04/2019 19:32,29/04/2019 20:32,40
29/04/2019 20:33,29/04/2019 21:33,40
29/04/2019 21:33,29/04/2019 22:33,40
29/04/2019 22:33,29/04/2019 23:33,41
29/04/2019 23:33,30/04/2019 00:33,39
30/04/2019 00:33,30/04/2019 01:34,40
30/04/2019 01:34,30/04/2019 02:34,38
30/04/2019 02:34,30/04/2019 03:34,37
30/04/2019 03:34,30/04/2019 04:34,39
30/04/2019 04:34,30/04/2019 05:35,37
30/04/2019 05:35,30/04/2019 06:35,40
30/04/2019 06:35,30/04/2019 07:35,39
30/04/2019 07:35,30/04/2019 08:35,38
30/04/2019 08:35,30/04/2019 09:35,40
30/04/2019 09:36,30/04/2019 10:36,38
30/04/2019 10:36,30/04/2019 11:36,38
30/04/2019 11:36,30/04/2019 12:36,39
30/04/2019 12:36,30/04/2019 13:36,40
30/04/2019 13:36,30/04/2019 14:37,39
30/04/2019 14:37,30/04/2019 15:37,42
30/04/2019 15:37,30/04/2019 16:37,40
30/04/2019 16:37,30/04/2019 17:37,39
30/04/2019 17:37,30/04/2019 18:38,41
30/04/2019 18:38,30/04/2019 19:38,38
30/04/2019 19:38,30/04/2019 20:38,42
30/04/2019 20:38,30/04/2019 21:38,40
30/04/2019 21:38,30/04/2019 22:38,38
30/04/2019 22:38,30/04/2019 23:39,39
30/04/2019 23:39,01/05/2019 00:39,39
01/05/2019 00:39,01/05/2019 01:39,39
01/05/2019 01:39,01/05/2019 02:39,39
01/05/2019 02:39,01/05/2019 03:40,41
01/05/2019 03:40,01/05/2019 04:40,39
01/05/2019 04:40,01/05/2019 05:40,39
01/05/2019 05:40,01/05/2019 06:40,39
01/05/2019 06:40,01/05/2019 07:40,40
01/05/2019 07:41,01/05/2019 08:41,38
