Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
02/05/2019 16:20,02/05/2019 17:20,31
02/05/2019 17:20,02/05/2019 18:20,31
02/05/2019 18:20,02/05/2019 19:21,31
02/05/2019 19:21,02/05/2019 20:21,32
02/05/2019 20:21,02/05/2019 21:21,53
02/05/2019 21:21,02/05/2019 22:21,42
02/05/2019 22:21,02/05/2019 23:21,39
02/05/2019 23:22,03/05/2019 00:22,36
03/05/2019 00:22,03/05/2019 01:22,31
03/05/2019 01:22,03/05/2019 02:22,30
03/05/2019 02:22,03/05/2019 03:22,30
03/05/2019 03:22,03/05/2019 04:23,33
03/05/2019 04:23,03/05/2019 05:23,33
03/05/2019 05:23,03/05/2019 06:23,31
03/05/2019 06:23,03/05/2019 07:23,31
03/05/2019 07:23,03/05/2019 08:24,30
03/05/2019 08:24,03/05/2019 09:24,29
03/05/2019 09:24,03/05/2019 10:10,30
03/05/2019 10:16,03/05/2019 11:16,30
03/05/2019 11:16,03/05/2019 12:16,30
03/05/2019 12:16,03/05/2019 13:16,32
03/05/2019 13:16,03/05/2019 14:17,31
03/05/2019 14:17,03/05/2019 15:17,30
03/05/2019 15:17,03/05/2019 16:17,28
03/05/2019 16:17,03/05/2019 17:17,31
03/05/2019 17:17,03/05/2019 18:18,28
03/05/2019 18:18,03/05/2019 19:18,28
03/05/2019 19:18,03/05/2019 20:18,29
03/05/2019 20:18,03/05/2019 21:18,31
03/05/2019 21:18,03/05/2019 22:18,29
03/05/2019 22:19,03/05/2019 23:19,30
03/05/2019 23:19,04/05/2019 00:19,30
04/05/2019 00:19,04/05/2019 01:19,29
04/05/2019 01:19,04/05/2019 02:19,31
04/05/2019 02:19,04/05/2019 03:20,30
04/05/2019 03:20,04/05/2019 04:20,30
04/05/2019 04:20,04/05/2019 05:20,29
04/05/2019 05:20,04/05/2019 06:20,29
04/05/2019 06:20,04/05/2019 07:21,30
04/05/2019 07:21,04/05/2019 08:21,30
04/05/2019 08:21,04/05/2019 09:21,30
04/05/2019 09:21,04/05/2019 10:21,31
04/05/2019 10:21,04/05/2019 11:21,29
04/05/2019 11:21,04/05/2019 12:22,30
04/05/2019 12:22,04/05/2019 13:22,30
04/05/2019 13:22,04/05/2019 14:22,30
04/05/2019 14:22,04/05/2019 15:22,31
04/05/2019 15:22,04/05/2019 16:23,30
04/05/2019 16:23,04/05/2019 17:23,31
04/05/2019 17:23,04/05/2019 18:23,29
04/05/2019 18:23,04/05/2019 19:23,29
04/05/2019 19:23,04/05/2019 20:23,30
04/05/2019 20:24,04/05/2019 21:24,32
04/05/2019 21:24,04/05/2019 22:24,32
04/05/2019 22:24,04/05/2019 23:24,31
04/05/2019 23:24,05/05/2019 00:24,30
05/05/2019 00:24,05/05/2019 01:25,31
05/05/2019 01:25,05/05/2019 02:25,33
05/05/2019 02:25,05/05/2019 03:25,34
05/05/2019 03:25,05/05/2019 04:25,48
05/05/2019 04:25,05/05/2019 05:25,50
05/05/2019 05:26,05/05/2019 06:26,44
05/05/2019 06:26,05/05/2019 07:26,37
05/05/2019 07:26,05/05/2019 08:26,32
05/05/2019 08:26,05/05/2019 09:26,31
05/05/2019 09:26,05/05/2019 10:27,33
05/05/2019 10:27,05/05/2019 11:27,33
05/05/2019 11:27,05/05/2019 12:27,35
05/05/2019 12:27,05/05/2019 13:27,35
05/05/2019 13:27,05/05/2019 14:28,36
05/05/2019 14:28,05/05/2019 15:28,36
05/05/2019 15:28,05/05/2019 16:28,33
05/05/2019 16:28,05/05/2019 17:28,29
05/05/2019 17:28,05/05/2019 18:28,35
05/05/2019 18:29,05/05/2019 19:29,41
05/05/2019 19:29,05/05/2019 20:29,38
05/05/2019 20:29,05/05/2019 21:29,37
05/05/2019 21:29,05/05/2019 22:29,42
05/05/2019 22:29,05/05/2019 23:30,36
05/05/2019 23:30,06/05/2019 00:30,33
06/05/2019 00:30,06/05/2019 01:30,29
06/05/2019 01:30,06/05/2019 02:30,29
06/05/2019 02:30,06/05/2019 03:31,31
06/05/2019 03:31,06/05/2019 04:31,30
06/05/2019 04:31,06/05/2019 05:31,30
06/05/2019 05:31,06/05/2019 06:31,30
06/05/2019 06:31,06/05/2019 07:31,30
06/05/2019 07:32,06/05/2019 08:32,28
06/05/2019 08:32,06/05/2019 09:32,31
06/05/2019 09:32,06/05/2019 10:32,30
06/05/2019 10:32,06/05/2019 11:32,30
06/05/2019 11:32,06/05/2019 12:33,32
06/05/2019 12:33,06/05/2019 13:33,28
06/05/2019 13:33,06/05/2019 14:33,30
06/05/2019 14:33,06/05/2019 15:33,28
06/05/2019 15:33,06/05/2019 16:33,29
06/05/2019 16:34,06/05/2019 17:34,31
06/05/2019 17:34,06/05/2019 18:34,30
06/05/2019 18:34,06/05/2019 19:34,28
06/05/2019 19:34,06/05/2019 20:34,30
06/05/2019 21:35,06/05/2019 22:35,31
06/05/2019 22:35,06/05/2019 23:35,29
06/05/2019 23:35,07/05/2019 00:35,30
07/05/2019 00:35,07/05/2019 01:36,29
07/05/2019 01:36,07/05/2019 02:36,29
07/05/2019 02:36,07/05/2019 03:36,30
07/05/2019 03:36,07/05/2019 04:36,29
07/05/2019 04:36,07/05/2019 05:36,30
07/05/2019 05:37,07/05/2019 06:37,29
07/05/2019 06:37,07/05/2019 07:37,30
07/05/2019 07:37,07/05/2019 08:37,31
07/05/2019 08:37,07/05/2019 09:37,28
07/05/2019 09:37,07/05/2019 10:38,29
07/05/2019 10:38,07/05/2019 11:38,30
07/05/2019 11:38,07/05/2019 12:08,29
07/05/2019 12:14,07/05/2019 13:14,30
07/05/2019 13:14,07/05/2019 14:15,30
07/05/2019 14:15,07/05/2019 15:15,32
07/05/2019 15:15,07/05/2019 16:15,30
07/05/2019 16:15,07/05/2019 17:15,30
07/05/2019 17:15,07/05/2019 18:16,31
07/05/2019 18:16,07/05/2019 19:16,31
07/05/2019 19:16,07/05/2019 20:16,30
07/05/2019 20:16,07/05/2019 21:16,30
07/05/2019 21:16,07/05/2019 22:16,30
07/05/2019 22:17,07/05/2019 23:17,29
07/05/2019 23:17,08/05/2019 00:17,31
08/05/2019 00:17,08/05/2019 01:17,30
08/05/2019 01:17,08/05/2019 02:17,29
08/05/2019 02:17,08/05/2019 03:18,30
08/05/2019 03:18,08/05/2019 04:18,28
08/05/2019 04:18,08/05/2019 05:18,30
08/05/2019 05:18,08/05/2019 06:18,28
08/05/2019 06:18,08/05/2019 07:19,28
08/05/2019 07:19,08/05/2019 08:19,29
08/05/2019 08:19,08/05/2019 09:19,30
08/05/2019 09:19,08/05/2019 10:19,27
08/05/2019 10:19,08/05/2019 11:19,30
08/05/2019 11:19,08/05/2019 12:20,31
08/05/2019 12:20,08/05/2019 13:20,29
08/05/2019 13:20,08/05/2019 14:20,28
08/05/2019 14:20,08/05/2019 15:20,28
08/05/2019 15:20,08/05/2019 16:21,29
08/05/2019 16:21,08/05/2019 17:21,28
08/05/2019 17:21,08/05/2019 18:21,31
08/05/2019 18:21,08/05/2019 19:21,29
08/05/2019 19:21,08/05/2019 20:21,29
08/05/2019 20:22,08/05/2019 21:22,31
08/05/2019 21:22,08/05/2019 22:22,28
08/05/2019 22:22,08/05/2019 23:22,28
08/05/2019 23:22,09/05/2019 00:22,28
09/05/2019 00:22,09/05/2019 01:23,31
09/05/2019 01:23,09/05/2019 02:23,28
09/05/2019 02:23,09/05/2019 03:23,30
09/05/2019 03:23,09/05/2019 04:23,27
09/05/2019 04:23,09/05/2019 05:24,28
09/05/2019 05:24,09/05/2019 06:24,28
09/05/2019 06:24,09/05/2019 07:24,28
09/05/2019 07:24,09/05/2019 08:24,29
09/05/2019 08:24,09/05/2019 09:24,28
09/05/2019 09:24,09/05/2019 10:25,28
09/05/2019 10:25,09/05/2019 11:25,28
09/05/2019 11:25,09/05/2019 12:25,27
09/05/2019 12:25,09/05/2019 13:25,28
09/05/2019 13:25,09/05/2019 14:26,29
09/05/2019 14:26,09/05/2019 15:26,27
09/05/2019 15:26,09/05/2019 16:26,28
09/05/2019 16:26,09/05/2019 17:26,27
09/05/2019 17:26,09/05/2019 18:26,27
09/05/2019 18:27,09/05/2019 19:27,28
09/05/2019 19:27,09/05/2019 20:27,30
09/05/2019 20:27,09/05/2019 21:27,26
09/05/2019 21:27,09/05/2019 22:27,29
09/05/2019 22:27,09/05/2019 23:28,29
09/05/2019 23:28,10/05/2019 00:28,32
10/05/2019 00:28,10/05/2019 01:28,28
10/05/2019 01:28,10/05/2019 02:28,26
10/05/2019 02:28,10/05/2019 03:29,29
10/05/2019 03:29,10/05/2019 04:29,28
10/05/2019 04:29,10/05/2019 05:29,28
10/05/2019 05:29,10/05/2019 06:29,27
10/05/2019 06:29,10/05/2019 07:29,29
10/05/2019 07:30,10/05/2019 08:30,28
10/05/2019 08:30,10/05/2019 09:30,30
10/05/2019 09:30,10/05/2019 10:06,29
10/05/2019 10:12,10/05/2019 11:12,29
10/05/2019 11:13,10/05/2019 12:13,28
10/05/2019 12:13,10/05/2019 13:13,30
10/05/2019 13:13,10/05/2019 14:13,28
10/05/2019 14:13,10/05/2019 15:13,29
10/05/2019 15:13,10/05/2019 16:14,30
10/05/2019 16:14,10/05/2019 17:14,29
10/05/2019 17:14,10/05/2019 18:14,29
10/05/2019 18:14,10/05/2019 19:14,29
10/05/2019 19:14,10/05/2019 20:15,30
10/05/2019 20:15,10/05/2019 21:15,34
10/05/2019 21:15,10/05/2019 22:15,32
10/05/2019 22:15,10/05/2019 23:15,28
10/05/2019 23:15,11/05/2019 00:15,30
11/05/2019 00:16,11/05/2019 01:16,29
11/05/2019 01:16,11/05/2019 02:16,39
11/05/2019 02:16,11/05/2019 03:16,42
11/05/2019 03:16,11/05/2019 04:16,35
11/05/2019 04:16,11/05/2019 05:17,30
11/05/2019 05:17,11/05/2019 06:17,30
11/05/2019 06:17,11/05/2019 07:17,30
11/05/2019 07:17,11/05/2019 08:17,31
11/05/2019 08:17,11/05/2019 09:18,30
11/05/2019 09:18,11/05/2019 10:18,30
11/05/2019 10:18,11/05/2019 11:18,29
11/05/2019 11:18,11/05/2019 12:18,30
11/05/2019 12:18,11/05/2019 13:18,29
11/05/2019 13:19,11/05/2019 14:19,30
11/05/2019 14:19,11/05/2019 15:19,30
11/05/2019 15:19,11/05/2019 16:19,29
11/05/2019 16:19,11/05/2019 17:19,31
11/05/2019 17:19,11/05/2019 18:20,29
11/05/2019 18:20,11/05/2019 19:20,29
11/05/2019 19:20,11/05/2019 20:20,31
11/05/2019 20:20,11/05/2019 21:20,30
11/05/2019 21:20,11/05/2019 22:21,34
11/05/2019 22:21,11/05/2019 23:21,41
11/05/2019 23:21,12/05/2019 00:21,35
12/05/2019 00:21,12/05/2019 01:21,37
12/05/2019 01:21,12/05/2019 02:21,38
12/05/2019 02:21,12/05/2019 03:22,35
12/05/2019 03:22,12/05/2019 04:22,35
12/05/2019 04:22,12/05/2019 05:22,38
12/05/2019 05:22,12/05/2019 06:22,37
12/05/2019 06:22,12/05/2019 07:23,36
12/05/2019 07:23,12/05/2019 08:23,36
12/05/2019 08:23,12/05/2019 09:23,36
12/05/2019 09:23,12/05/2019 10:23,34
12/05/2019 10:23,12/05/2019 11:23,34
12/05/2019 11:24,12/05/2019 12:24,36
12/05/2019 12:24,12/05/2019 13:24,38
12/05/2019 13:24,12/05/2019 14:24,33
12/05/2019 14:24,12/05/2019 15:24,34
12/05/2019 15:24,12/05/2019 16:25,42
12/05/2019 16:25,12/05/2019 17:25,41
12/05/2019 17:25,12/05/2019 18:25,36
12/05/2019 18:25,12/05/2019 19:25,32
12/05/2019 19:25,12/05/2019 20:26,30
12/05/2019 20:26,12/05/2019 21:26,30
12/05/2019 21:26,12/05/2019 22:26,29
12/05/2019 22:26,12/05/2019 23:26,27
12/05/2019 23:26,13/05/2019 00:26,30
13/05/2019 00:27,13/05/2019 01:27,31
13/05/2019 01:27,13/05/2019 02:27,34
13/05/2019 02:27,13/05/2019 03:27,30
13/05/2019 03:27,13/05/2019 04:27,30
13/05/2019 04:27,13/05/2019 05:28,28
13/05/2019 05:28,13/05/2019 06:28,29
13/05/2019 06:28,13/05/2019 07:28,38
13/05/2019 07:28,13/05/2019 08:28,43
13/05/2019 08:28,13/05/2019 09:28,38
13/05/2019 09:29,13/05/2019 10:29,32
13/05/2019 10:29,13/05/2019 11:29,31
13/05/2019 11:29,13/05/2019 12:29,33
13/05/2019 12:29,13/05/2019 13:29,37
13/05/2019 13:29,13/05/2019 14:30,36
13/05/2019 14:30,13/05/2019 15:30,32
13/05/2019 15:30,13/05/2019 16:30,33
13/05/2019 16:30,13/05/2019 17:30,34
13/05/2019 17:30,13/05/2019 18:31,31
13/05/2019 18:31,13/05/2019 19:31,29
13/05/2019 19:31,13/05/2019 20:31,30
13/05/2019 20:31,13/05/2019 21:31,33
13/05/2019 21:31,13/05/2019 22:31,32
13/05/2019 22:32,13/05/2019 23:32,29
13/05/2019 23:32,14/05/2019 00:32,31
14/05/2019 00:32,14/05/2019 01:32,29
14/05/2019 01:32,14/05/2019 02:32,30
14/05/2019 02:32,14/05/2019 03:33,30
14/05/2019 03:33,14/05/2019 04:33,30
14/05/2019 04:33,14/05/2019 05:33,28
14/05/2019 05:33,14/05/2019 06:33,31
14/05/2019 06:33,14/05/2019 07:34,29
14/05/2019 07:34,14/05/2019 08:34,30
14/05/2019 08:34,14/05/2019 09:34,31
14/05/2019 09:34,14/05/2019 10:07,32
14/05/2019 10:13,14/05/2019 11:13,31
14/05/2019 11:13,14/05/2019 12:13,29
14/05/2019 12:13,14/05/2019 13:13,30
14/05/2019 13:14,14/05/2019 14:14,28
14/05/2019 14:14,14/05/2019 15:14,30
14/05/2019 15:14,14/05/2019 16:14,28
14/05/2019 16:14,14/05/2019 17:14,29
14/05/2019 17:14,14/05/2019 18:15,29
14/05/2019 18:15,14/05/2019 19:15,29
14/05/2019 19:15,14/05/2019 20:15,30
14/05/2019 20:15,14/05/2019 21:15,28
14/05/2019 21:15,14/05/2019 22:16,30
14/05/2019 22:16,14/05/2019 23:16,30
14/05/2019 23:16,15/05/2019 00:16,30
15/05/2019 00:16,15/05/2019 01:16,29
15/05/2019 01:16,15/05/2019 02:16,28
15/05/2019 02:17,15/05/2019 03:17,28
15/05/2019 03:17,15/05/2019 04:17,30
15/05/2019 04:17,15/05/2019 05:17,27
15/05/2019 05:17,15/05/2019 06:17,30
15/05/2019 06:17,15/05/2019 07:18,30
15/05/2019 07:18,15/05/2019 08:18,30
15/05/2019 08:18,15/05/2019 09:18,30
15/05/2019 09:18,15/05/2019 10:18,29
15/05/2019 10:18,15/05/2019 11:18,29
15/05/2019 11:19,15/05/2019 12:19,29
15/05/2019 12:19,15/05/2019 13:19,29
15/05/2019 13:19,15/05/2019 14:19,28
15/05/2019 14:19,15/05/2019 15:19,31
15/05/2019 15:19,15/05/2019 16:20,31
15/05/2019 16:20,15/05/2019 17:20,30
15/05/2019 17:20,15/05/2019 18:20,29
15/05/2019 18:20,15/05/2019 19:20,28
15/05/2019 19:20,15/05/2019 20:21,29
15/05/2019 20:21,15/05/2019 21:21,29
15/05/2019 21:21,15/05/2019 22:21,29
15/05/2019 22:21,15/05/2019 23:21,29
15/05/2019 23:21,16/05/2019 00:21,29
16/05/2019 00:22,16/05/2019 01:22,29
16/05/2019 01:22,16/05/2019 02:22,28
16/05/2019 02:22,16/05/2019 03:22,30
16/05/2019 03:22,16/05/2019 04:22,30
16/05/2019 04:22,16/05/2019 05:23,30
16/05/2019 05:23,16/05/2019 06:23,29
16/05/2019 06:23,16/05/2019 07:23,30
16/05/2019 07:23,16/05/2019 08:23,30
16/05/2019 08:23,16/05/2019 09:23,30
16/05/2019 09:24,16/05/2019 10:24,30
16/05/2019 10:24,16/05/2019 11:24,30
16/05/2019 11:24,16/05/2019 12:24,32
16/05/2019 12:24,16/05/2019 13:24,35
16/05/2019 13:24,16/05/2019 14:25,32
16/05/2019 14:25,16/05/2019 15:25,30
16/05/2019 15:25,16/05/2019 16:25,32
16/05/2019 16:25,16/05/2019 17:25,30
16/05/2019 17:25,16/05/2019 18:26,28
16/05/2019 18:26,16/05/2019 19:26,28
16/05/2019 19:26,16/05/2019 20:26,29
16/05/2019 20:26,16/05/2019 21:26,31
16/05/2019 21:26,16/05/2019 22:26,32
16/05/2019 22:27,16/05/2019 23:27,29
16/05/2019 23:27,17/05/2019 00:27,29
17/05/2019 00:27,17/05/2019 01:27,30
17/05/2019 01:27,17/05/2019 02:27,30
17/05/2019 02:27,17/05/2019 03:28,30
17/05/2019 03:28,17/05/2019 04:28,31
17/05/2019 04:28,17/05/2019 05:28,29
17/05/2019 05:28,17/05/2019 06:28,31
17/05/2019 06:28,17/05/2019 07:29,32
17/05/2019 07:29,17/05/2019 08:29,33
17/05/2019 08:29,17/05/2019 09:29,30
17/05/2019 09:29,17/05/2019 10:07,29
17/05/2019 10:13,17/05/2019 11:13,32
17/05/2019 11:13,17/05/2019 12:13,31
17/05/2019 12:13,17/05/2019 13:13,31
17/05/2019 13:13,17/05/2019 14:13,32
17/05/2019 14:13,17/05/2019 15:14,32
17/05/2019 15:14,17/05/2019 16:14,33
17/05/2019 16:14,17/05/2019 17:14,31
17/05/2019 17:14,17/05/2019 18:14,32
17/05/2019 18:14,17/05/2019 19:15,33
17/05/2019 19:15,17/05/2019 20:15,33
17/05/2019 20:15,17/05/2019 21:15,31
17/05/2019 21:15,17/05/2019 22:15,30
17/05/2019 22:15,17/05/2019 23:15,30
17/05/2019 23:16,18/05/2019 00:16,33
18/05/2019 00:16,18/05/2019 01:16,32
18/05/2019 01:16,18/05/2019 02:16,31
18/05/2019 02:16,18/05/2019 03:16,31
18/05/2019 03:16,18/05/2019 04:17,31
18/05/2019 04:17,18/05/2019 05:17,31
18/05/2019 05:17,18/05/2019 06:17,30
18/05/2019 06:17,18/05/2019 07:17,30
18/05/2019 07:17,18/05/2019 08:17,30
18/05/2019 08:18,18/05/2019 09:18,33
18/05/2019 09:18,18/05/2019 10:18,33
18/05/2019 10:18,18/05/2019 11:18,32
18/05/2019 11:18,18/05/2019 12:18,31
18/05/2019 12:18,18/05/2019 13:19,30
18/05/2019 13:19,18/05/2019 14:19,33
18/05/2019 14:19,18/05/2019 15:19,32
18/05/2019 15:19,18/05/2019 16:19,32
18/05/2019 16:19,18/05/2019 17:20,30
18/05/2019 17:20,18/05/2019 18:20,33
18/05/2019 18:20,18/05/2019 19:20,31
18/05/2019 19:20,18/05/2019 20:20,29
18/05/2019 20:20,18/05/2019 21:20,31
18/05/2019 21:21,18/05/2019 22:21,31
18/05/2019 22:21,18/05/2019 23:21,32
18/05/2019 23:21,19/05/2019 00:21,30
19/05/2019 00:21,19/05/2019 01:21,30
19/05/2019 01:21,19/05/2019 02:22,30
19/05/2019 02:22,19/05/2019 03:22,31
19/05/2019 03:22,19/05/2019 04:22,29
19/05/2019 04:22,19/05/2019 05:22,31
19/05/2019 05:22,19/05/2019 06:22,40
19/05/2019 06:23,19/05/2019 07:23,34
19/05/2019 07:23,19/05/2019 08:23,31
19/05/2019 08:23,19/05/2019 09:23,30
19/05/2019 09:23,19/05/2019 10:23,30
19/05/2019 10:23,19/05/2019 11:24,32
19/05/2019 11:24,19/05/2019 12:24,30
19/05/2019 12:24,19/05/2019 13:24,29
19/05/2019 13:24,19/05/2019 14:24,30
19/05/2019 14:24,19/05/2019 15:25,30
19/05/2019 15:25,19/05/2019 16:25,30
19/05/2019 16:25,19/05/2019 17:25,30
19/05/2019 17:25,19/05/2019 18:25,31
19/05/2019 18:25,19/05/2019 19:25,32
19/05/2019 19:26,19/05/2019 20:26,30
19/05/2019 20:26,19/05/2019 21:26,30
19/05/2019 21:26,19/05/2019 22:26,29
19/05/2019 22:26,19/05/2019 23:26,31
19/05/2019 23:26,20/05/2019 00:27,30
20/05/2019 00:27,20/05/2019 01:27,30
20/05/2019 01:27,20/05/2019 02:27,29
20/05/2019 02:27,20/05/2019 03:27,31
20/05/2019 03:27,20/05/2019 04:28,31
20/05/2019 04:28,20/05/2019 05:28,29
20/05/2019 05:28,20/05/2019 06:28,30
20/05/2019 06:28,20/05/2019 07:28,30
20/05/2019 07:28,20/05/2019 08:28,30
20/05/2019 08:29,20/05/2019 09:29,29
20/05/2019 09:29,20/05/2019 10:29,30
20/05/2019 10:29,20/05/2019 11:29,30
20/05/2019 11:29,20/05/2019 12:29,31
20/05/2019 12:29,20/05/2019 13:30,31
20/05/2019 13:30,20/05/2019 14:30,31
20/05/2019 14:30,20/05/2019 15:30,29
20/05/2019 15:30,20/05/2019 16:30,30
20/05/2019 16:30,20/05/2019 17:31,31
20/05/2019 17:31,20/05/2019 18:31,31
20/05/2019 18:31,20/05/2019 19:31,29
20/05/2019 19:31,20/05/2019 20:31,30
20/05/2019 20:31,20/05/2019 21:31,32
20/05/2019 21:31,20/05/2019 22:32,30
20/05/2019 22:32,20/05/2019 23:32,30
20/05/2019 23:32,21/05/2019 00:32,31
21/05/2019 00:32,21/05/2019 01:32,30
21/05/2019 01:32,21/05/2019 02:33,32
21/05/2019 02:33,21/05/2019 03:33,31
21/05/2019 03:33,21/05/2019 04:33,31
21/05/2019 04:33,21/05/2019 05:33,31
21/05/2019 05:33,21/05/2019 06:33,30
21/05/2019 06:34,21/05/2019 07:34,30
21/05/2019 07:34,21/05/2019 08:34,31
21/05/2019 08:34,21/05/2019 09:34,31
21/05/2019 09:34,21/05/2019 10:34,31
21/05/2019 10:34,21/05/2019 11:35,30
21/05/2019 11:35,21/05/2019 12:08,29
21/05/2019 12:15,21/05/2019 13:15,31
21/05/2019 13:15,21/05/2019 14:15,29
21/05/2019 14:15,21/05/2019 15:15,29
21/05/2019 15:15,21/05/2019 16:15,28
21/05/2019 16:15,21/05/2019 17:16,28
21/05/2019 17:16,21/05/2019 18:16,29
21/05/2019 18:16,21/05/2019 19:16,29
21/05/2019 19:16,21/05/2019 20:16,28
21/05/2019 20:16,21/05/2019 21:16,28
21/05/2019 21:17,21/05/2019 22:17,30
21/05/2019 22:17,21/05/2019 23:17,29
21/05/2019 23:17,22/05/2019 00:17,30
22/05/2019 00:17,22/05/2019 01:17,29
22/05/2019 01:17,22/05/2019 02:18,28
22/05/2019 02:18,22/05/2019 03:18,29
22/05/2019 03:18,22/05/2019 04:18,28
22/05/2019 04:18,22/05/2019 05:18,27
22/05/2019 05:18,22/05/2019 06:19,28
22/05/2019 06:19,22/05/2019 07:19,29
22/05/2019 07:19,22/05/2019 08:19,29
22/05/2019 08:19,22/05/2019 09:19,29
22/05/2019 09:19,22/05/2019 10:19,30
22/05/2019 10:20,22/05/2019 11:20,30
22/05/2019 11:20,22/05/2019 12:20,30
22/05/2019 12:20,22/05/2019 13:20,28
22/05/2019 13:20,22/05/2019 14:20,29
22/05/2019 14:20,22/05/2019 15:21,29
22/05/2019 15:21,22/05/2019 16:21,29
22/05/2019 16:21,22/05/2019 17:21,27
22/05/2019 17:21,22/05/2019 18:21,27
22/05/2019 18:21,22/05/2019 19:21,29
22/05/2019 19:22,22/05/2019 20:22,28
22/05/2019 20:22,22/05/2019 21:22,28
22/05/2019 21:22,22/05/2019 22:22,27
22/05/2019 23:22,23/05/2019 00:23,28
23/05/2019 00:23,23/05/2019 01:23,28
23/05/2019 01:23,23/05/2019 02:23,29
23/05/2019 02:23,23/05/2019 03:23,28
23/05/2019 03:23,23/05/2019 04:24,29
23/05/2019 04:24,23/05/2019 05:24,30
23/05/2019 05:24,23/05/2019 06:24,28
23/05/2019 06:24,23/05/2019 07:24,29
23/05/2019 07:24,23/05/2019 08:24,26
23/05/2019 08:25,23/05/2019 09:25,28
23/05/2019 09:25,23/05/2019 10:25,30
23/05/2019 10:25,23/05/2019 11:25,28
23/05/2019 11:25,23/05/2019 12:25,29
23/05/2019 12:25,23/05/2019 13:26,29
23/05/2019 13:26,23/05/2019 14:26,29
23/05/2019 14:26,23/05/2019 15:26,30
23/05/2019 15:26,23/05/2019 16:26,30
23/05/2019 16:26,23/05/2019 17:27,30
23/05/2019 17:27,23/05/2019 18:27,30
23/05/2019 18:27,23/05/2019 19:27,32
23/05/2019 20:27,23/05/2019 21:27,38
23/05/2019 21:28,23/05/2019 22:28,32
23/05/2019 22:28,23/05/2019 23:28,30
23/05/2019 23:28,24/05/2019 00:28,32
24/05/2019 00:28,24/05/2019 01:28,28
24/05/2019 01:28,24/05/2019 02:29,29
24/05/2019 02:29,24/05/2019 03:29,31
24/05/2019 03:29,24/05/2019 04:29,31
24/05/2019 04:29,24/05/2019 05:29,31
24/05/2019 05:29,24/05/2019 06:30,32
24/05/2019 06:30,24/05/2019 07:30,31
24/05/2019 07:30,24/05/2019 08:30,31
24/05/2019 08:30,24/05/2019 09:30,32
24/05/2019 09:30,24/05/2019 10:05,32
24/05/2019 10:11,24/05/2019 11:11,31
24/05/2019 11:11,24/05/2019 12:11,30
24/05/2019 12:11,24/05/2019 13:11,29
24/05/2019 13:12,24/05/2019 14:12,29
24/05/2019 14:12,24/05/2019 15:12,29
24/05/2019 15:12,24/05/2019 16:12,29
24/05/2019 16:12,24/05/2019 17:12,29
24/05/2019 17:12,24/05/2019 18:13,29
24/05/2019 18:13,24/05/2019 19:13,29
24/05/2019 19:13,24/05/2019 20:13,30
24/05/2019 20:13,24/05/2019 21:13,30
24/05/2019 21:13,24/05/2019 22:14,28
24/05/2019 22:14,24/05/2019 23:14,29
24/05/2019 23:14,25/05/2019 00:14,29
25/05/2019 00:14,25/05/2019 01:14,28
25/05/2019 01:14,25/05/2019 02:14,31
25/05/2019 02:15,25/05/2019 03:15,30
25/05/2019 03:15,25/05/2019 04:15,30
25/05/2019 04:15,25/05/2019 05:15,31
25/05/2019 05:15,25/05/2019 06:15,31
25/05/2019 06:15,25/05/2019 07:16,31
25/05/2019 07:16,25/05/2019 08:16,31
25/05/2019 08:16,25/05/2019 09:16,30
25/05/2019 09:16,25/05/2019 10:16,29
25/05/2019 10:16,25/05/2019 11:16,29
25/05/2019 11:17,25/05/2019 12:17,30
25/05/2019 12:17,25/05/2019 13:17,29
25/05/2019 13:17,25/05/2019 14:17,30
25/05/2019 14:17,25/05/2019 15:17,30
25/05/2019 15:17,25/05/2019 16:18,29
25/05/2019 16:18,25/05/2019 17:18,29
25/05/2019 17:18,25/05/2019 18:18,29
25/05/2019 18:18,25/05/2019 19:18,28
25/05/2019 19:18,25/05/2019 20:19,28
25/05/2019 20:19,25/05/2019 21:19,28
25/05/2019 21:19,25/05/2019 22:19,29
25/05/2019 22:19,25/05/2019 23:19,34
25/05/2019 23:19,26/05/2019 00:19,41
26/05/2019 00:20,26/05/2019 01:20,44
26/05/2019 01:20,26/05/2019 02:20,37
26/05/2019 02:20,26/05/2019 03:20,33
26/05/2019 03:20,26/05/2019 04:20,33
26/05/2019 04:20,26/05/2019 05:21,31
26/05/2019 05:21,26/05/2019 06:21,31
26/05/2019 06:21,26/05/2019 07:21,31
26/05/2019 07:21,26/05/2019 08:21,31
26/05/2019 08:21,26/05/2019 09:22,30
26/05/2019 09:22,26/05/2019 10:22,30
26/05/2019 10:22,26/05/2019 11:22,29
26/05/2019 11:22,26/05/2019 12:22,30
26/05/2019 12:22,26/05/2019 13:22,29
26/05/2019 13:23,26/05/2019 14:23,32
26/05/2019 14:23,26/05/2019 15:23,30
26/05/2019 15:23,26/05/2019 16:23,30
26/05/2019 16:23,26/05/2019 17:23,30
26/05/2019 17:23,26/05/2019 18:24,29
26/05/2019 18:24,26/05/2019 19:24,29
26/05/2019 19:24,26/05/2019 20:24,31
26/05/2019 20:24,26/05/2019 21:24,29
26/05/2019 21:24,26/05/2019 22:25,34
26/05/2019 22:25,26/05/2019 23:25,33
26/05/2019 23:25,27/05/2019 00:25,29
