Measurement Start Date/Time,Measurement End Date/Time,Dose Equivalent Rate(nSv/h)
18/05/2019 18:08,18/05/2019 19:08,78
18/05/2019 19:08,18/05/2019 20:09,74
18/05/2019 20:09,18/05/2019 21:09,76
18/05/2019 21:09,18/05/2019 22:09,73
18/05/2019 22:09,18/05/2019 23:09,80
18/05/2019 23:09,19/05/2019 00:10,77
19/05/2019 00:10,19/05/2019 01:10,73
19/05/2019 01:10,19/05/2019 02:10,75
19/05/2019 02:10,19/05/2019 03:10,75
19/05/2019 03:10,19/05/2019 04:10,73
19/05/2019 04:11,19/05/2019 05:11,73
19/05/2019 05:11,19/05/2019 06:11,76
19/05/2019 06:11,19/05/2019 07:11,75
19/05/2019 07:11,19/05/2019 08:11,77
19/05/2019 08:11,19/05/2019 09:12,76
19/05/2019 09:12,19/05/2019 10:12,75
19/05/2019 10:12,19/05/2019 11:12,75
19/05/2019 11:12,19/05/2019 12:12,77
19/05/2019 12:12,19/05/2019 13:12,74
19/05/2019 13:13,19/05/2019 14:13,75
19/05/2019 14:13,19/05/2019 15:13,73
19/05/2019 15:13,19/05/2019 16:13,77
19/05/2019 16:13,19/05/2019 17:13,81
19/05/2019 17:13,19/05/2019 18:14,76
19/05/2019 19:14,19/05/2019 20:14,76
19/05/2019 20:14,19/05/2019 21:14,76
19/05/2019 21:14,19/05/2019 22:15,78
19/05/2019 22:15,19/05/2019 23:15,79
19/05/2019 23:15,20/05/2019 00:15,79
20/05/2019 00:15,20/05/2019 01:15,79
20/05/2019 01:15,20/05/2019 02:15,79
20/05/2019 02:16,20/05/2019 03:16,78
20/05/2019 03:16,20/05/2019 04:16,82
20/05/2019 04:16,20/05/2019 05:16,81
20/05/2019 05:16,20/05/2019 06:16,79
20/05/2019 06:16,20/05/2019 07:17,77
20/05/2019 07:17,20/05/2019 08:17,82
20/05/2019 09:17,20/05/2019 10:17,81
20/05/2019 10:17,20/05/2019 11:17,79
20/05/2019 11:18,20/05/2019 12:18,80
20/05/2019 12:18,20/05/2019 13:18,81
20/05/2019 13:18,20/05/2019 14:18,82
20/05/2019 14:18,20/05/2019 15:18,77
20/05/2019 15:18,20/05/2019 16:19,78
20/05/2019 16:19,20/05/2019 17:19,77
20/05/2019 17:19,20/05/2019 18:19,78
20/05/2019 18:19,20/05/2019 19:19,73
20/05/2019 19:19,20/05/2019 20:20,72
20/05/2019 20:20,20/05/2019 21:20,72
20/05/2019 21:20,20/05/2019 22:20,73
20/05/2019 22:20,20/05/2019 23:20,73
20/05/2019 23:20,21/05/2019 00:20,72
21/05/2019 00:21,21/05/2019 01:21,74
21/05/2019 01:21,21/05/2019 02:21,73
21/05/2019 02:21,21/05/2019 03:21,74
21/05/2019 03:21,21/05/2019 04:21,75
21/05/2019 04:21,21/05/2019 05:22,74
21/05/2019 05:22,21/05/2019 06:22,72
21/05/2019 06:22,21/05/2019 07:22,73
21/05/2019 07:22,21/05/2019 08:22,73
21/05/2019 08:22,21/05/2019 09:22,72
21/05/2019 09:23,21/05/2019 10:23,71
21/05/2019 10:23,21/05/2019 11:23,72
21/05/2019 11:23,21/05/2019 12:23,72
21/05/2019 12:23,21/05/2019 13:23,74
21/05/2019 13:23,21/05/2019 14:24,73
21/05/2019 14:24,21/05/2019 15:24,72
21/05/2019 15:24,21/05/2019 16:24,74
21/05/2019 16:24,21/05/2019 17:24,74
21/05/2019 17:24,21/05/2019 18:25,73
21/05/2019 18:25,21/05/2019 19:25,72
21/05/2019 19:25,21/05/2019 20:25,76
21/05/2019 20:25,21/05/2019 21:25,74
21/05/2019 21:25,21/05/2019 22:25,72
21/05/2019 22:26,21/05/2019 23:26,75
21/05/2019 23:26,22/05/2019 00:26,74
22/05/2019 00:26,22/05/2019 01:26,74
22/05/2019 01:26,22/05/2019 02:26,70
22/05/2019 02:26,22/05/2019 03:27,71
22/05/2019 03:27,22/05/2019 04:27,76
22/05/2019 04:27,22/05/2019 05:27,72
22/05/2019 05:27,22/05/2019 06:27,72
22/05/2019 06:27,22/05/2019 07:28,67
22/05/2019 07:28,22/05/2019 08:28,77
22/05/2019 08:28,22/05/2019 09:28,76
22/05/2019 09:28,22/05/2019 10:28,73
22/05/2019 10:28,22/05/2019 11:28,73
22/05/2019 12:29,22/05/2019 13:26,73
22/05/2019 13:32,22/05/2019 14:32,75
22/05/2019 14:32,22/05/2019 15:32,77
22/05/2019 15:32,22/05/2019 16:32,76
22/05/2019 16:32,22/05/2019 17:33,71
22/05/2019 18:33,22/05/2019 19:33,73
22/05/2019 19:33,22/05/2019 20:33,76
22/05/2019 20:33,22/05/2019 21:33,77
22/05/2019 21:33,22/05/2019 22:34,75
22/05/2019 22:34,22/05/2019 23:34,76
22/05/2019 23:34,23/05/2019 00:34,70
23/05/2019 00:34,23/05/2019 01:34,71
23/05/2019 01:34,23/05/2019 02:35,71
23/05/2019 02:35,23/05/2019 03:35,75
23/05/2019 03:35,23/05/2019 04:35,72
23/05/2019 04:35,23/05/2019 05:35,76
23/05/2019 05:35,23/05/2019 06:35,70
23/05/2019 06:36,23/05/2019 07:36,74
23/05/2019 07:36,23/05/2019 08:36,75
23/05/2019 09:36,23/05/2019 10:36,80
23/05/2019 10:36,23/05/2019 11:37,87
23/05/2019 11:37,23/05/2019 12:37,94
23/05/2019 12:37,23/05/2019 13:37,81
23/05/2019 13:37,23/05/2019 14:37,75
23/05/2019 14:37,23/05/2019 15:38,75
23/05/2019 15:38,23/05/2019 16:38,73
23/05/2019 16:38,23/05/2019 17:38,73
23/05/2019 17:38,23/05/2019 18:38,72
23/05/2019 18:38,23/05/2019 19:38,72
23/05/2019 19:39,23/05/2019 20:39,77
23/05/2019 20:39,23/05/2019 21:39,77
23/05/2019 21:39,23/05/2019 22:39,73
23/05/2019 22:39,23/05/2019 23:39,73
23/05/2019 23:39,24/05/2019 00:40,76
24/05/2019 00:40,24/05/2019 01:40,74
24/05/2019 01:40,24/05/2019 02:40,77
24/05/2019 02:40,24/05/2019 03:40,76
24/05/2019 03:40,24/05/2019 04:40,77
24/05/2019 04:41,24/05/2019 05:41,75
24/05/2019 05:41,24/05/2019 06:41,75
24/05/2019 06:41,24/05/2019 07:41,78
24/05/2019 07:41,24/05/2019 08:41,76
24/05/2019 08:41,24/05/2019 09:42,75
24/05/2019 09:42,24/05/2019 10:42,74
24/05/2019 10:42,24/05/2019 11:42,77
24/05/2019 11:42,24/05/2019 12:42,78
24/05/2019 12:42,24/05/2019 13:43,76
24/05/2019 13:43,24/05/2019 14:43,78
24/05/2019 14:43,24/05/2019 15:43,76
24/05/2019 15:43,24/05/2019 16:43,77
24/05/2019 16:43,24/05/2019 17:43,77
24/05/2019 17:43,24/05/2019 18:44,78
24/05/2019 18:44,24/05/2019 19:44,74
24/05/2019 19:44,24/05/2019 20:44,77
24/05/2019 20:44,24/05/2019 21:44,76
24/05/2019 21:44,24/05/2019 22:45,75
24/05/2019 22:45,24/05/2019 23:45,74
24/05/2019 23:45,25/05/2019 00:45,74
25/05/2019 00:45,25/05/2019 01:45,72
25/05/2019 01:45,25/05/2019 02:45,76
25/05/2019 02:46,25/05/2019 03:46,77
25/05/2019 03:46,25/05/2019 04:46,74
25/05/2019 04:46,25/05/2019 05:46,75
25/05/2019 05:46,25/05/2019 06:46,75
25/05/2019 06:46,25/05/2019 07:47,74
25/05/2019 07:47,25/05/2019 08:47,73
25/05/2019 08:47,25/05/2019 09:47,73
25/05/2019 09:47,25/05/2019 10:47,72
25/05/2019 10:47,25/05/2019 11:47,73
25/05/2019 11:48,25/05/2019 12:48,75
25/05/2019 12:48,25/05/2019 13:48,75
25/05/2019 13:48,25/05/2019 14:48,74
25/05/2019 14:48,25/05/2019 15:48,74
25/05/2019 15:48,25/05/2019 16:49,72
25/05/2019 16:49,25/05/2019 17:49,75
25/05/2019 17:49,25/05/2019 18:49,74
25/05/2019 18:49,25/05/2019 19:49,70
25/05/2019 19:49,25/05/2019 20:50,74
25/05/2019 20:50,25/05/2019 21:50,73
25/05/2019 21:50,25/05/2019 22:50,73
25/05/2019 22:50,25/05/2019 23:50,74
25/05/2019 23:50,26/05/2019 00:50,73
26/05/2019 00:51,26/05/2019 01:51,73
26/05/2019 01:51,26/05/2019 02:51,72
26/05/2019 02:51,26/05/2019 03:51,75
26/05/2019 03:51,26/05/2019 04:51,72
26/05/2019 04:51,26/05/2019 05:52,75
26/05/2019 05:52,26/05/2019 06:52,79
26/05/2019 06:52,26/05/2019 07:52,76
26/05/2019 07:52,26/05/2019 08:52,75
26/05/2019 08:52,26/05/2019 09:52,74
26/05/2019 09:53,26/05/2019 10:53,76
26/05/2019 10:53,26/05/2019 11:53,73
26/05/2019 11:53,26/05/2019 12:53,77
26/05/2019 12:53,26/05/2019 13:53,77
26/05/2019 13:53,26/05/2019 14:54,76
26/05/2019 14:54,26/05/2019 15:54,75
26/05/2019 15:54,26/05/2019 16:54,76
26/05/2019 16:54,26/05/2019 17:54,75
26/05/2019 17:54,26/05/2019 18:55,72
26/05/2019 18:55,26/05/2019 19:55,74
26/05/2019 19:55,26/05/2019 20:55,75
26/05/2019 20:55,26/05/2019 21:55,73
26/05/2019 21:55,26/05/2019 22:55,83
26/05/2019 22:56,26/05/2019 23:56,77
26/05/2019 23:56,27/05/2019 00:56,72
27/05/2019 00:56,27/05/2019 01:56,72
27/05/2019 01:56,27/05/2019 02:56,71
27/05/2019 02:56,27/05/2019 03:57,72
27/05/2019 03:57,27/05/2019 04:57,70
27/05/2019 04:57,27/05/2019 05:57,70
27/05/2019 05:57,27/05/2019 06:57,73
27/05/2019 06:57,27/05/2019 07:58,71
27/05/2019 07:58,27/05/2019 08:58,74
27/05/2019 08:58,27/05/2019 09:58,72
27/05/2019 09:58,27/05/2019 10:58,73
27/05/2019 10:58,27/05/2019 11:58,77
27/05/2019 11:58,27/05/2019 12:59,71
27/05/2019 12:59,27/05/2019 13:59,72
27/05/2019 13:59,27/05/2019 14:59,74
27/05/2019 14:59,27/05/2019 15:59,70
27/05/2019 15:59,27/05/2019 17:00,74
27/05/2019 17:00,27/05/2019 18:00,73
27/05/2019 18:00,27/05/2019 19:00,73
27/05/2019 19:00,27/05/2019 20:00,73
27/05/2019 20:00,27/05/2019 21:00,71
27/05/2019 21:01,27/05/2019 22:01,74
27/05/2019 22:01,27/05/2019 23:01,70
27/05/2019 23:01,28/05/2019 00:01,70
28/05/2019 00:01,28/05/2019 01:01,70
28/05/2019 01:01,28/05/2019 02:02,73
28/05/2019 02:02,28/05/2019 03:02,71
28/05/2019 03:02,28/05/2019 04:02,71
28/05/2019 04:02,28/05/2019 05:02,75
28/05/2019 05:02,28/05/2019 06:03,72
28/05/2019 06:03,28/05/2019 07:03,74
28/05/2019 07:03,28/05/2019 08:03,70
28/05/2019 08:03,28/05/2019 09:03,70
28/05/2019 09:03,28/05/2019 10:03,71
28/05/2019 10:03,28/05/2019 11:04,74
28/05/2019 11:04,28/05/2019 12:04,69
28/05/2019 12:04,28/05/2019 13:04,71
28/05/2019 13:04,28/05/2019 14:04,67
28/05/2019 14:04,28/05/2019 15:05,73
28/05/2019 15:05,28/05/2019 16:05,78
28/05/2019 16:05,28/05/2019 17:05,74
28/05/2019 17:05,28/05/2019 18:05,75
28/05/2019 18:05,28/05/2019 19:05,71
28/05/2019 19:06,28/05/2019 20:06,73
28/05/2019 21:06,28/05/2019 22:06,69
28/05/2019 22:06,28/05/2019 23:06,71
28/05/2019 23:06,29/05/2019 00:07,71
29/05/2019 00:07,29/05/2019 01:07,73
29/05/2019 01:07,29/05/2019 02:07,84
29/05/2019 02:07,29/05/2019 03:07,83
29/05/2019 03:07,29/05/2019 04:08,78
29/05/2019 04:08,29/05/2019 05:08,75
29/05/2019 05:08,29/05/2019 06:08,69
29/05/2019 06:08,29/05/2019 07:08,73
29/05/2019 07:08,29/05/2019 08:08,72
29/05/2019 08:08,29/05/2019 09:09,72
29/05/2019 09:09,29/05/2019 10:09,72
29/05/2019 10:09,29/05/2019 11:09,72
29/05/2019 11:09,29/05/2019 12:09,72
29/05/2019 12:09,29/05/2019 13:10,75
29/05/2019 13:10,29/05/2019 14:10,74
29/05/2019 14:10,29/05/2019 15:10,74
29/05/2019 15:10,29/05/2019 16:10,73
29/05/2019 16:10,29/05/2019 17:10,72
29/05/2019 17:11,29/05/2019 18:11,74
29/05/2019 18:11,29/05/2019 19:11,71
29/05/2019 19:11,29/05/2019 20:11,72
29/05/2019 20:17,29/05/2019 21:17,69
29/05/2019 21:17,29/05/2019 22:17,81
29/05/2019 22:17,29/05/2019 23:17,86
29/05/2019 23:17,30/05/2019 00:17,92
30/05/2019 00:17,30/05/2019 01:18,82
30/05/2019 01:18,30/05/2019 02:18,72
30/05/2019 02:18,30/05/2019 03:18,71
30/05/2019 03:18,30/05/2019 04:18,73
30/05/2019 04:18,30/05/2019 05:18,74
30/05/2019 05:19,30/05/2019 06:19,73
30/05/2019 06:19,30/05/2019 07:19,72
30/05/2019 07:19,30/05/2019 08:19,75
30/05/2019 08:19,30/05/2019 09:19,72
30/05/2019 09:19,30/05/2019 10:20,73
30/05/2019 10:20,30/05/2019 11:20,72
30/05/2019 11:20,30/05/2019 12:20,74
30/05/2019 12:20,30/05/2019 13:20,74
30/05/2019 13:20,30/05/2019 14:21,73
30/05/2019 14:21,30/05/2019 15:21,73
30/05/2019 15:21,30/05/2019 16:21,73
30/05/2019 16:21,30/05/2019 17:21,72
30/05/2019 17:21,30/05/2019 18:21,76
30/05/2019 18:22,30/05/2019 19:22,75
30/05/2019 19:22,30/05/2019 20:22,75
30/05/2019 20:22,30/05/2019 21:22,75
30/05/2019 21:22,30/05/2019 22:22,83
30/05/2019 22:22,30/05/2019 23:23,91
30/05/2019 23:23,31/05/2019 00:23,85
31/05/2019 00:23,31/05/2019 01:23,80
31/05/2019 01:23,31/05/2019 02:23,75
31/05/2019 02:23,31/05/2019 03:23,74
31/05/2019 03:24,31/05/2019 04:24,75
31/05/2019 04:24,31/05/2019 05:24,79
31/05/2019 05:24,31/05/2019 06:24,78
31/05/2019 06:24,31/05/2019 07:24,74
31/05/2019 07:24,31/05/2019 08:25,74
31/05/2019 09:25,31/05/2019 10:25,76
31/05/2019 10:25,31/05/2019 11:25,75
31/05/2019 11:25,31/05/2019 12:26,74
31/05/2019 13:26,31/05/2019 14:26,76
31/05/2019 14:26,31/05/2019 15:26,72
31/05/2019 15:26,31/05/2019 16:26,76
31/05/2019 16:27,31/05/2019 17:27,75
31/05/2019 17:27,31/05/2019 18:27,74
31/05/2019 18:27,31/05/2019 19:27,75
31/05/2019 19:27,31/05/2019 20:27,76
31/05/2019 20:27,31/05/2019 21:28,75
31/05/2019 21:28,31/05/2019 22:28,71
31/05/2019 22:28,31/05/2019 23:28,76
31/05/2019 23:28,01/06/2019 00:28,74
01/06/2019 00:28,01/06/2019 01:29,73
01/06/2019 01:29,01/06/2019 02:29,74
01/06/2019 02:29,01/06/2019 03:29,74
01/06/2019 03:29,01/06/2019 04:29,71
01/06/2019 04:29,01/06/2019 05:29,76
01/06/2019 05:30,01/06/2019 06:30,74
01/06/2019 06:30,01/06/2019 07:30,72
01/06/2019 07:30,01/06/2019 08:30,72
01/06/2019 08:30,01/06/2019 09:30,71
01/06/2019 09:30,01/06/2019 10:31,71
01/06/2019 10:31,01/06/2019 11:31,70
01/06/2019 11:31,01/06/2019 12:31,72
01/06/2019 12:31,01/06/2019 13:31,76
01/06/2019 13:31,01/06/2019 14:31,71
01/06/2019 14:32,01/06/2019 15:32,73
01/06/2019 15:32,01/06/2019 16:32,75
01/06/2019 16:32,01/06/2019 17:32,73
01/06/2019 17:32,01/06/2019 18:32,72
01/06/2019 18:32,01/06/2019 19:33,74
01/06/2019 19:33,01/06/2019 20:33,73
01/06/2019 20:33,01/06/2019 21:33,71
01/06/2019 21:33,01/06/2019 22:33,74
01/06/2019 22:33,01/06/2019 23:34,74
02/06/2019 00:34,02/06/2019 01:34,73
02/06/2019 01:34,02/06/2019 02:34,75
02/06/2019 02:34,02/06/2019 03:34,73
02/06/2019 03:35,02/06/2019 04:35,70
02/06/2019 04:35,02/06/2019 05:35,75
02/06/2019 05:35,02/06/2019 06:35,74
02/06/2019 06:35,02/06/2019 07:35,69
02/06/2019 07:35,02/06/2019 08:36,71
02/06/2019 08:36,02/06/2019 09:36,69
02/06/2019 09:36,02/06/2019 10:36,73
02/06/2019 10:36,02/06/2019 11:36,71
02/06/2019 11:36,02/06/2019 12:36,72
02/06/2019 12:37,02/06/2019 13:37,73
02/06/2019 13:37,02/06/2019 14:37,69
02/06/2019 14:37,02/06/2019 15:37,71
02/06/2019 15:37,02/06/2019 16:37,73
02/06/2019 16:37,02/06/2019 17:38,71
02/06/2019 17:38,02/06/2019 18:38,72
02/06/2019 18:38,02/06/2019 19:38,73
02/06/2019 20:38,02/06/2019 21:39,76
02/06/2019 21:39,02/06/2019 22:39,77
02/06/2019 22:39,02/06/2019 23:39,73
02/06/2019 23:39,03/06/2019 00:39,69
03/06/2019 00:39,03/06/2019 01:39,73
03/06/2019 01:40,03/06/2019 02:40,80
03/06/2019 02:40,03/06/2019 03:40,77
03/06/2019 03:40,03/06/2019 04:40,71
03/06/2019 04:40,03/06/2019 05:40,71
03/06/2019 05:40,03/06/2019 06:41,70
03/06/2019 06:41,03/06/2019 07:41,70
03/06/2019 07:41,03/06/2019 08:41,71
03/06/2019 08:41,03/06/2019 09:41,71
03/06/2019 09:41,03/06/2019 10:41,71
03/06/2019 10:42,03/06/2019 11:42,72
03/06/2019 11:42,03/06/2019 12:42,72
03/06/2019 12:42,03/06/2019 13:42,70
03/06/2019 13:42,03/06/2019 14:42,71
03/06/2019 14:42,03/06/2019 15:43,68
03/06/2019 15:43,03/06/2019 16:43,71
03/06/2019 16:43,03/06/2019 17:43,70
03/06/2019 17:43,03/06/2019 18:43,73
03/06/2019 18:43,03/06/2019 19:44,68
03/06/2019 19:44,03/06/2019 20:44,72
03/06/2019 20:44,03/06/2019 21:44,72
03/06/2019 21:44,03/06/2019 22:44,68
03/06/2019 22:44,03/06/2019 23:44,71
03/06/2019 23:45,04/06/2019 00:45,72
04/06/2019 00:45,04/06/2019 01:45,67
04/06/2019 01:45,04/06/2019 02:45,72
04/06/2019 02:45,04/06/2019 03:45,73
04/06/2019 03:45,04/06/2019 04:46,69
04/06/2019 04:46,04/06/2019 05:46,73
04/06/2019 05:46,04/06/2019 06:46,71
04/06/2019 06:46,04/06/2019 07:46,72
04/06/2019 07:46,04/06/2019 08:47,70
04/06/2019 08:47,04/06/2019 09:47,73
04/06/2019 09:47,04/06/2019 10:47,72
04/06/2019 10:47,04/06/2019 11:47,71
04/06/2019 11:47,04/06/2019 12:47,75
04/06/2019 12:47,04/06/2019 13:48,74
04/06/2019 13:48,04/06/2019 14:48,73
04/06/2019 14:48,04/06/2019 15:48,70
04/06/2019 15:48,04/06/2019 16:48,73
04/06/2019 16:48,04/06/2019 17:49,73
04/06/2019 17:49,04/06/2019 18:49,70
04/06/2019 18:49,04/06/2019 19:49,73
04/06/2019 20:49,04/06/2019 21:49,72
04/06/2019 21:50,04/06/2019 22:50,67
04/06/2019 22:50,04/06/2019 23:50,73
04/06/2019 23:50,05/06/2019 00:50,69
05/06/2019 01:50,05/06/2019 02:51,71
05/06/2019 02:51,05/06/2019 03:51,71
05/06/2019 03:51,05/06/2019 04:51,73
05/06/2019 04:51,05/06/2019 05:51,71
05/06/2019 05:51,05/06/2019 06:52,73
05/06/2019 06:52,05/06/2019 07:52,72
05/06/2019 07:52,05/06/2019 08:52,72
05/06/2019 08:52,05/06/2019 09:52,73
05/06/2019 09:52,05/06/2019 10:52,69
05/06/2019 10:52,05/06/2019 11:53,74
05/06/2019 11:53,05/06/2019 12:53,72
05/06/2019 12:53,05/06/2019 13:30,71
05/06/2019 14:36,05/06/2019 15:36,71
05/06/2019 15:36,05/06/2019 16:36,74
05/06/2019 16:36,05/06/2019 17:36,74
05/06/2019 17:36,05/06/2019 18:37,78
05/06/2019 18:37,05/06/2019 19:37,72
05/06/2019 19:37,05/06/2019 20:37,73
05/06/2019 20:37,05/06/2019 21:37,73
05/06/2019 21:37,05/06/2019 22:37,73
05/06/2019 22:38,05/06/2019 23:38,72
05/06/2019 23:38,06/06/2019 00:38,73
06/06/2019 00:38,06/06/2019 01:38,72
06/06/2019 01:38,06/06/2019 02:38,74
06/06/2019 02:38,06/06/2019 03:39,72
06/06/2019 03:39,06/06/2019 04:39,72
06/06/2019 04:39,06/06/2019 05:39,75
06/06/2019 05:39,06/06/2019 06:39,80
06/06/2019 06:39,06/06/2019 07:39,73
06/06/2019 07:40,06/06/2019 08:40,72
06/06/2019 08:40,06/06/2019 09:40,70
06/06/2019 09:40,06/06/2019 10:40,71
06/06/2019 10:40,06/06/2019 11:40,73
06/06/2019 11:40,06/06/2019 12:41,76
06/06/2019 13:41,06/06/2019 14:41,75
06/06/2019 14:41,06/06/2019 15:41,74
06/06/2019 15:41,06/06/2019 16:42,77
06/06/2019 16:42,06/06/2019 17:42,72
06/06/2019 17:42,06/06/2019 18:42,73
06/06/2019 18:42,06/06/2019 19:42,71
06/06/2019 19:42,06/06/2019 20:42,71
06/06/2019 20:43,06/06/2019 21:43,71
06/06/2019 21:43,06/06/2019 22:43,72
06/06/2019 22:43,06/06/2019 23:43,71
06/06/2019 23:43,07/06/2019 00:43,71
07/06/2019 00:43,07/06/2019 01:44,71
07/06/2019 01:44,07/06/2019 02:44,71
07/06/2019 02:44,07/06/2019 03:44,71
07/06/2019 03:44,07/06/2019 04:44,70
07/06/2019 04:44,07/06/2019 05:44,73
07/06/2019 05:45,07/06/2019 06:45,70
07/06/2019 06:45,07/06/2019 07:45,72
07/06/2019 07:45,07/06/2019 08:45,71
07/06/2019 08:45,07/06/2019 09:45,68
07/06/2019 09:45,07/06/2019 10:46,69
07/06/2019 10:46,07/06/2019 11:46,71
07/06/2019 11:46,07/06/2019 12:46,71
07/06/2019 12:46,07/06/2019 13:46,72
07/06/2019 13:46,07/06/2019 14:47,73
07/06/2019 14:47,07/06/2019 15:47,71
07/06/2019 16:47,07/06/2019 17:47,73
07/06/2019 17:47,07/06/2019 18:47,74
07/06/2019 18:48,07/06/2019 19:48,69
07/06/2019 19:48,07/06/2019 20:48,71
07/06/2019 20:48,07/06/2019 21:48,69
07/06/2019 21:48,07/06/2019 22:48,70
07/06/2019 22:48,07/06/2019 23:49,70
07/06/2019 23:49,08/06/2019 00:49,74
08/06/2019 00:49,08/06/2019 01:49,71
08/06/2019 01:49,08/06/2019 02:49,72
08/06/2019 02:49,08/06/2019 03:49,66
08/06/2019 03:50,08/06/2019 04:50,70
08/06/2019 04:50,08/06/2019 05:50,67
08/06/2019 05:50,08/06/2019 06:50,72
08/06/2019 06:50,08/06/2019 07:50,71
08/06/2019 07:50,08/06/2019 08:51,70
08/06/2019 08:51,08/06/2019 09:51,69
08/06/2019 09:51,08/06/2019 10:51,70
08/06/2019 10:51,08/06/2019 11:51,69
08/06/2019 12:52,08/06/2019 13:52,70
08/06/2019 13:52,08/06/2019 14:52,69
08/06/2019 14:52,08/06/2019 15:52,70
08/06/2019 15:52,08/06/2019 16:52,70
08/06/2019 16:53,08/06/2019 17:53,72
08/06/2019 17:53,08/06/2019 18:53,68
08/06/2019 18:53,08/06/2019 19:53,72
08/06/2019 19:53,08/06/2019 20:53,69
08/06/2019 20:53,08/06/2019 21:54,70
08/06/2019 21:54,08/06/2019 22:54,70
08/06/2019 23:54,09/06/2019 00:54,69
09/06/2019 00:54,09/06/2019 01:54,71
09/06/2019 01:55,09/06/2019 02:55,68
09/06/2019 02:55,09/06/2019 03:55,67
09/06/2019 03:55,09/06/2019 04:55,70
09/06/2019 04:55,09/06/2019 05:55,67
09/06/2019 05:55,09/06/2019 06:56,66
09/06/2019 06:56,09/06/2019 07:56,68
09/06/2019 07:56,09/06/2019 08:56,69
09/06/2019 08:56,09/06/2019 09:56,64
09/06/2019 09:56,09/06/2019 10:57,68
09/06/2019 10:57,09/06/2019 11:57,74
09/06/2019 11:57,09/06/2019 12:57,70
09/06/2019 12:57,09/06/2019 13:57,70
09/06/2019 13:57,09/06/2019 14:57,70
09/06/2019 14:58,09/06/2019 15:58,71
09/06/2019 15:58,09/06/2019 16:58,70
09/06/2019 16:58,09/06/2019 17:58,71
09/06/2019 17:58,09/06/2019 18:58,70
09/06/2019 18:58,09/06/2019 19:59,69
09/06/2019 19:59,09/06/2019 20:59,70
09/06/2019 20:59,09/06/2019 21:59,71
09/06/2019 21:59,09/06/2019 22:59,69
09/06/2019 22:59,09/06/2019 23:59,69
10/06/2019 00:00,10/06/2019 01:00,71
10/06/2019 01:00,10/06/2019 02:00,69
10/06/2019 02:00,10/06/2019 03:00,70
10/06/2019 03:00,10/06/2019 04:00,66
10/06/2019 04:00,10/06/2019 05:01,67
10/06/2019 05:01,10/06/2019 06:01,67
10/06/2019 06:01,10/06/2019 07:01,67
10/06/2019 07:01,10/06/2019 08:01,68
10/06/2019 08:01,10/06/2019 09:02,70
10/06/2019 09:02,10/06/2019 10:02,66
10/06/2019 10:02,10/06/2019 11:02,71
10/06/2019 11:02,10/06/2019 12:02,72
10/06/2019 12:02,10/06/2019 13:02,70
10/06/2019 13:03,10/06/2019 14:03,70
10/06/2019 14:03,10/06/2019 15:03,68
10/06/2019 15:03,10/06/2019 16:03,70
10/06/2019 16:03,10/06/2019 17:03,73
10/06/2019 17:03,10/06/2019 18:04,73
10/06/2019 18:04,10/06/2019 19:04,71
10/06/2019 19:04,10/06/2019 20:04,74
10/06/2019 20:04,10/06/2019 21:04,70
10/06/2019 21:04,10/06/2019 22:04,71
10/06/2019 22:05,10/06/2019 23:05,71
10/06/2019 23:05,11/06/2019 00:05,69
11/06/2019 00:05,11/06/2019 01:05,70
11/06/2019 01:05,11/06/2019 02:05,72
11/06/2019 02:05,11/06/2019 03:06,73
11/06/2019 03:06,11/06/2019 04:06,72
11/06/2019 05:06,11/06/2019 06:06,69
11/06/2019 06:06,11/06/2019 07:07,72
11/06/2019 07:07,11/06/2019 08:07,73
11/06/2019 08:07,11/06/2019 09:07,73
11/06/2019 09:07,11/06/2019 10:07,76
11/06/2019 10:07,11/06/2019 11:07,78
11/06/2019 11:08,11/06/2019 12:08,80
11/06/2019 12:08,11/06/2019 13:08,72
11/06/2019 13:08,11/06/2019 14:08,74
11/06/2019 14:08,11/06/2019 15:08,72
11/06/2019 15:08,11/06/2019 16:09,74
11/06/2019 16:09,11/06/2019 17:09,74
11/06/2019 17:09,11/06/2019 18:09,73
11/06/2019 18:09,11/06/2019 19:09,71
11/06/2019 19:09,11/06/2019 20:10,70
11/06/2019 20:10,11/06/2019 21:10,73
11/06/2019 21:10,11/06/2019 22:10,70
11/06/2019 22:10,11/06/2019 23:10,71
11/06/2019 23:10,12/06/2019 00:10,72
12/06/2019 00:11,12/06/2019 01:11,71
12/06/2019 01:11,12/06/2019 02:11,69
12/06/2019 03:11,12/06/2019 04:11,69
12/06/2019 04:11,12/06/2019 05:12,67
12/06/2019 05:12,12/06/2019 06:12,71
12/06/2019 06:12,12/06/2019 07:12,71
12/06/2019 07:12,12/06/2019 08:12,72
12/06/2019 08:12,12/06/2019 09:12,73
12/06/2019 09:13,12/06/2019 10:13,73
12/06/2019 10:13,12/06/2019 11:13,71
12/06/2019 11:13,12/06/2019 12:13,70
12/06/2019 12:13,12/06/2019 13:13,71
12/06/2019 13:13,12/06/2019 14:06,71
12/06/2019 14:12,12/06/2019 15:12,73
12/06/2019 15:12,12/06/2019 16:12,72
12/06/2019 16:12,12/06/2019 17:13,75
12/06/2019 17:13,12/06/2019 18:13,75
12/06/2019 18:13,12/06/2019 19:13,73
12/06/2019 19:13,12/06/2019 20:13,72
